,title,company,location,salary,summary
113,Energy Market Codes Expert,Capgemini Invent,London,,"By combining strategy, technology, data science, and creative design expertise with an inventive mindset, we partner with our clients to innovate and transform…"
114,Support Engineer,Keyless Technologies,Remote in London,,"Aptitude for creative problem solving.Keyless zero-knowledge biometrics solution eliminates the need to store and manage sensitive information, enabling…"
115,Associate Partner | Cloud Advisory & Strategy,IBM,London,,"Have a creative approach to problem solving, innovation & issue resolution.Impact* Our work is truly life changing — from helping to cure diseases, predict…"
116,Senior Design Technologist,Amazon Online UK Limited,London,,"Familiar with creative ideation and brainstorm sessions with internal and external partners.Familiarity with Augmented Reality, Virtual Reality, Alexa, Voice…"
117,Event Manager,OVHcloud,London EC3R,,"OVHcloud puts complete freedom in the hands of technologists and businesses, for anyone to master right from the start.50% off your public travel to work."
118,Product Developer - Onboarding Platform,"JPMorgan Chase Bank, N.A.",London,,"Strategic thinker with strong research, analytical and creative problem solving skills.JPMorgan International Consumer Bank is looking to engineer a market…"
119,Senior Creative Technologist,LEWIS,London,,Excel at working with ambitious and creative people; a collaborative team worker who is able to inspire and motivate people to succeed.
120,"Experience Designer, Creative Shop Labs",Meta,London,,"Collaborate with other internal and external creatives, disciplines and teams to prototype and deploy with partners - shipping projects with excellent craft,…"
121,newExperience Lead (Visual Design),Publicis Sapient,Temporarily Remote in London,,"Experience leading project teams and streams of work, while remaining hands on.Experience managing and mentoring designers, and supporting their growth."
122,Middle Office Developer - 4800,ION,Woking,,We are looking for technologists with a can-do attitude who are passionate about solving complex problems in creative and innovative ways to deliver time…
123,Account Coordinator,Deluxe Media,London,,"We are looking for an enthusiastic, organised person to join our UK client services team, providing account management support across several our high-profile…"
124,"Product Principal, Platinion (Digital BCG)",Boston Consulting Group,London,,This will involve organising & facilitating ideation and incubation sessions to uncover creative and disruptive digital solutions.
125,Creative Developer,Source,London,"£30,000 - £60,000 a year","You will provide technical solutions to creative briefs, offering support to banner and software developers, and work within a diverse team of Creative…"
126,"Product Principal, Platinion (Digital BCG) - Insurance",Boston Consulting Group,London,,This will involve organising & facilitating ideation and incubation sessions to uncover creative and disruptive digital solutions.
127,JPM UI Toolkit Product Manager VP,"JPMorgan Chase Bank, N.A.",London,,"1st to offer real-time payments in U.S. dollars, euros and British pounds.1st U.S. bank with a digital coin.$6 trillion of wholesale payments processed daily."
128,Management Consultant - Cloud Transformation,Capgemini Invent,London,,"Inquisitive technologist in the public cloud space, eager to work in fast paced consulting environment whilst keeping abreast of the latest technical…"
129,newTraining & Community Marketing Manager,Disguise Technologies Ltd,Hybrid remote in London,,Good problem-solving skills with a creative flare.You are someone who is both creative and analytical minded.Strong degree (2.1 or above) in marketing.
130,Campaign Project Manager,Financial Times,London,,Solid understanding of the creative process & production knowledge.Proven project management experience in a creative/production environment.
131,"newManager, Controls Advisory (SOX), Financial Services, Strate...",Deloitte,London,,"We can assess and compare to others, help to design the right model, recommend improvements, implement changes, assure effectiveness, and even manage and…"
132,newUser Interface (UI) Designer,"JPMorgan Chase Bank, N.A.",Hybrid remote in London,,"Our growing 200+ Digital Experience Design team (DXD) includes UX and visual designers, service designers, researchers and creative technologists spread across…"
133,Java Developer,Morgan Stanley,London,,"Java Performance Engineer - Credit Trading & Risk Systems Tech.The systems owned by the team support traders, automated quoting, risk management and trading…"
134,Junior Product Marketing Executive,BMS Performance,London,"£55,000 - £60,000 a year","Our client a leading tech platform for creatives and technologists to imagine, create and deliver spectacular visual experiences."
135,KDB Software Engineer - Associate,"JPMorgan Chase Bank, N.A.",London,,"Deep understanding of KDB technology and Q language.Deep understanding of KDB+tick design and data organization, performance implications of different…"
136,Full Stack Developer - Risk Infrastructure,Morgan Stanley,London,,"Our team is responsible for the frontend code and related server-side aspects, including to deployment to cloud."
137,frog - Lead Service Designer,Capgemini Invent,London,,"Frog partners with customer-centric enterprises to drive sustainable growth, by building and orchestrating experiences at scale, while harnessing the power of…"
