,title,company,location,salary,summary
113,Senior UX Designer,NTT Data UK,London,,"At NTT DATA we are exceptional together and we believe in growing by helping others grow, whether that be clients, partners, or employees. In order to…"
114,UX / Product Designer,Aquent,Remote in London,"£40,000 - £50,000 a year","To apply, you will need extensive experience as a UX designer, experience designer, product designer, or interaction designer."
115,UI / UX Designer,Solver Media,London,,"Met ruim 5 miljoen unieke bezoekers per jaar, kun jij met A/B tests snel het verschil gaan maken en onze klanten een perfecte user experience voorschotelen."
116,newDigital Designer,XLN Business Services,London,,"This role is responsible for the look and feel of our brand – across the website, social channels, internal and external communications, and working closely…"
117,Website Designer,Speechmatics,London,,"You'll be building from the first iteration, expanding the foot print and developing over time in line with the wider marketing and customer engagement strategy…"
118,Senior UX Designer,Samsung Electronics,London,,Within the UX team create new and innovative UX concepts solutions as a hands-on designer for either new or existing products and sophisticated product concepts…
119,Web Designer/Developer,Strategic Agenda UK,London,"£28,000 - £30,000 a year",Designing and developing websites from concept to go-live.Designing and developing responsive microsites for UN and NGO clients.
120,Digital Designer - Spark44,Accenture,London,,Competitive Salary and Package (dependent on experience).Both brands are continually striving to offer the best online experiences for their customers and…
121,newLead User Experience Designer,Expedia Group,London EC1V,,"You will develop, drive and teach best practice for problem framing work and synthesis of customer and business insights."
122,UI/UX Designer,MMT Digital,London,,Great commercial experience as a UI designer.You will bring a deep understanding of user-centred design and a passion for delivering evidence-based creative…
123,User Experience Researcher,Globant,London EC1N,,"This Studio focuses on bringing quality, design, strategy, and production to worldwide digital challenges.Through understanding our service offering, able to…"
124,Professional - UX Writer,Just eat Takeaway.com,Temporarily Remote in London,,"You'll be tasked with providing the finest hand-crafted artisanal UX copy for our customer, restaurant and courier products."
125,newUI Designer,PokerStars,Hybrid remote in London W1B,,"Work closely with UX designers and UX writers, thinking cross-platform and across the product ecosystem, ensuring your outputs are customer-centred."
126,Lead UX Designer,Designit,Remote in London,,"Align and collaborate with other lead designers, locally and regionally.Interact with clients, colleagues and external parties to make sure our design…"
127,Junior Graphic Designer,AlphaSights,London,,"A professional development budget to use, including 3 paid days a year to attend courses or learn new design skills and allow you to grow and develop as a…"
128,"UX Designer, Amazon Payment Products, EU",Amazon EU SARL (UK Branch),London,,"You are an excellent collaborator and have no problem presenting and standing up for your ideas to other designers, product managers, external partners, and…"
129,"UX Content Strategy Manager, Core Engineering, Internal Tool...",Google,London,,"Bachelor's degree or equivalent practical experience.Experience in technical, user experience (UX), or user interface (UI) writing and content design."
130,UX Researcher,RS Components,London N1C,,"The successful candidate will have experience in all aspects of user experience research, from planning to execution, and practical knowledge of the full suite…"
131,UX Designer,Consortia,Remote in London,,"This company are leaders in their field and have offices globally, providing intelligence and forecast data to analysts, sellers, and buyers."
132,UX/UI Designer,Third Bridge,London,,"We are looking for a user-experience (UX) and user interface (UI) designer with a strong foundation in user experience, interaction design, as well as graphic…"
133,newLead Visual Designer - VP,"JPMorgan Chase Bank, N.A.",London,,"Our growing 200+ Digital Experience Design team (DXD) includes UX and visual designers, service designers, researchers and creative technologists spread across…"
134,Senior UX Designer,NatWest Group,London,,"Working closely with product owners, researchers, UX and UI designers and development teams to create innovative solutions for our customers."
135,Global Brands Lead UX Designer (DTC),Diageo,London,,Work alongside Brands and UI designers to implement best in class designs.As a UX Manager you should be an analytical and creative designer who is able to…
136,Product Designer,iTechmedia,London,,"Product designers are embedded into cross-functional squads.You'll work alongside Product Managers, Delivery Leads, UX Researchers, Engineers, Content & SEO,…"
137,Visual designer,Canonical - Jobs,Remote in London,,"We are looking for an expert Visual Designer who is fluent in current design thinking, with an appetite for technology and innovation, and who wants be part of…"
138,UX Designer,Trust In Soda,London,,We're looking for an experienced UX/CX Designer who can take responsibility for the design and user experience of core journeys and products that provide…
139,UX/UI Designer,TrueLayer,Hybrid remote in London,,Collaborate with other designers and advocate for design consistency.We're looking for passionate designers to join our Developer Experience team and build end…
140,UX Designer,Linux Recruit,London,,"From day one your responsibilities will include; defining User Experience designs of this clients products, working closely with product owners, researchers,…"
141,Executive Office- VP - Senior UX Designer - London,Goldman Sachs,London EC4A,,"We are looking for a passionate UX Designer to design the future of finance, as we transform Goldman Sachs into a customer-led, design-obsessed firm."
142,UX Designer - EduTech Start-UP,Searchability,Remote in London,,UX / USER RESEARCH / UX DESIGN / UCD / AGILE / FIGMA / BALSAMIQ.Permanent opportunity for a UX Designer to join a profitable series A EduTech start up.
143,Customer Journey UX Designer,Financial Times,London,,"Sitting within the newly formed Consumer Revenue Group (responsible for individual consumer subscriber revenues and profit for the FT), the Customer…"
144,Senior UX Designer,Amazon Dev Centre (London) Ltd,London,,"The ideal candidate has expertise in understanding the needs of your end customers and internal customers, ability to work with a larger design team to design…"
145,UX Designer,Mcgregor Boyall,London,,At least 2 years experience as primary UI/UX designer of web applications.Paying up to £625 per day you will be working out of their state-of-the-art London…
146,"Consultant, User Experience (UX) Researcher, Public Sector,...",Deloitte,London,,"Collaborating with designers, strategists and technologists to turn research insights into meaningful solutions that have a real impact on our clients, their…"
147,newSenior Visual Designer,WorldFirst,London SW1P,,Work with UX designers to design digital products.5+ years of relevant professional experience as a visual designer in digital.
148,User Experience Designer LSEG Labs,LSEG (London Stock Exchange Group),London,,"Working with business strategy, data scientists, software engineers, interface designers and domain specialists you will help to define and build entirely new…"
149,"newSenior Consultant, UI / UX Product Designer, HealthTech Prod...",Deloitte,London,,"As a product designer, you will work on projects from the end to end across research, user testing, wireframing and prototyping, with the key focus on providing…"
