,title,company,location,salary,summary
33,newGraphic Designer,Alo,"Los Angeles, CA 90010 (Koreatown area)",,Work with UX designers to develop new or updated feature designs on our website.We are seeking a Graphic Designer with 2-4+ years experience to work on digital…
34,Video Game: UI/UX Designer,Carbonated Games,"Los Angeles, CA",,"Work closely with designers to ensure consistent visual language.You love to collaborate closely with designers, artists and engineers to quickly iterate on &…"
35,newDesigner (Senior),Retrospect,"Remote in Los Angeles, CA 90048",,Ability to work with non-designers and provide instruction on how to navigate design tools.Your role will be cross-functional by nature — you will work with…
36,UI/UX Web Designer,Absolute Web Services,"Los Angeles, CA 90067 (Century City area)",,"Experience working at a web/marketing agency is a strong plus, but also considering past-freelancers with proven experience in the space."
37,newGraphic Designer,"Califia Farms, LLC","Los Angeles, CA 90013 (Downtown area)",,Over 300 full-time staff and contracted employees.They should have an understanding of the brand’s meaning and be able to create design solutions that support…
38,Product Designer,Emburse,"Los Angeles, CA 90036 (Mid Wilshire area)",,Emburse is a proud recipient of a 2020 Tech Cares Award from TrustRadius and a 2020 IDC SaaS CSAT Award for Travel and Expense.
39,UI/UX Designer,TSM FTX,"Los Angeles, CA",,A designer's eye: Must be able to translate complex concepts and interactions into visually coherent wireframes.4+ Years' Experience as a UI/UX Designer.
40,"Product Designer, Connections (Core)",Tinder,"Los Angeles, CA",,"Using an experimentation-focused design practice, you will help total strangers when they talk with each other for the first time."
41,Brand Designer,Sidecar Health,"Los Angeles, CA",,The Brand Designer will assist in the development of creative content for Sidecar Health collaborations.You will excel in this role if you are itching to make…
42,newLead User Experience Designer,Thrive Market,"Los Angeles, CA",,"Work alongside product designers, product managers, engineers, data analysts and data scientists to create easy, intuitive, and trustworthy experiences for our…"
43,Sr. Product Designer,CommerceHub,"Remote in Los Angeles, CA",,We are looking for seasoned product designers that enjoy being given ambiguous problems and excel in finding innovative solutions.A 6% 401(k) match.
44,newSENIOR GRAPHIC DESIGNER,Create & Cultivate,"Los Angeles, CA",,"This is a remote position, with quarterly travel to be expected surrounding team-building initiatives and select events.Experience with After Effects a plus!"
45,Sr. UX Designer,Xometry Inc,"Los Angeles, CA",,UX designers perform both strategic and tactical roles within their cross-functional squads.Working closely with other designers and developers to improve and…
46,"Associate, Digital Product Designer",KPMG,"Los Angeles, CA 90071 (Downtown area)",,"Create end-to-end digital products, including experiences and interfaces with a team of cross-functional stakeholders."
47,Senior Product Designer,Pluto TV,"Remote in Los Angeles, CA 90069",,Mentor and manage more junior designers.This role may manage UX designer(s).This designer will lead cross-platform design focused on internationalization…
48,Product Designer,Science 37,"Remote in Los Angeles, CA",,"3-5 years' experience as a product designer or similar role, with primary experience in UX design across web and mobile products."
49,UI Designer (Remote),Subspace,"Remote in Los Angeles, CA",,"5+ years professional experience as a UI designer.You will work across every stage of product development, from discovery and ideation, prototyping, definition…"
50,newDigital Designer,Highwire Public Relations,"Hybrid remote in Los Angeles, CA",,"Explain rationale for decisions in language appropriate for a non-designer audience.Working alongside 23 digital specialists, you will possess a well-rounded…"
51,Sr. UX Designer,SprintRay,"Los Angeles, CA 90065 (Mount Washington area)",,"You will work closely with our product designers as well as cross-disciplinary project members to generate and execute concepts for digital experiences,…"
52,UX Design Director,AMBER STUDIO,"Temporarily Remote in Los Angeles, CA",,"Oversee UX designer onboarding, project assignment, and career development.As a User Experience (UX) design director at Amber, you'll oversee UX designers…"
53,newMid-Level Graphic Designer,MKG Productions,"Los Angeles, CA 90067",,Development of original identity systems and/or overall graphic art direction for new campaigns or experiential properties.
54,Director of Product Design | Sydney-based,Canva,"Hybrid remote in Los Angeles, CA",,"Strong design coaching experience - you know how to make an impact through empowering, growing, and motivating other designers."
