,title,company,location,salary,summary
79,Sr UX Designer,Colgate-Palmolive,"New York, NY 10022 (Midtown area)",,Team player who excels at collaboration and enjoys mentoring other designers.Co-define and design the future of our digital design process by formalizing…
80,"newSenior UX Designer, Delivery Experience",Amazon.com Services LLC,"New York, NY",,"Bachelor's degree in design, human-computer interaction (HCI), or 4+ years of additional experience.Experience in a variety of design tools such as Sketch,…"
81,"UX Architect, Peacock",NBCUniversal,"New York, NY 10112 (Midtown area)",,"As a UX Architect on the Commerce team, you will help establish, maintain, and extend our design system, working cross-functionally with designers, product…"
82,Designer - User Experience,Macy’s,"New York, NY 10001 (Chelsea area)",,The UX Designer helps to realize Macy’s and Bloomingdale’s strategic vision through the design of engaging user experiences.1-2 years direct experience.
83,"newUX Design - Visual-Interaction Designer, Business Insights",U.S. Bank,"New York, NY",,Is extremely well-informed in market/competitive trends and in the core technologies of the products the team is building.
84,"newSr. Service Designer, Design Excellence, Design Excellence T...",Amazon.com Services LLC,"New York, NY",,Develop solutions and programs that elevate design and improve the employee experience for designers.Engage in global efforts to drive the implementation of…
85,Instructional Designer,New York University,"New York, NY 10012 (Greenwich Village area)",,This position works with instructors and educational technologists to design and develop online courses (for-credit and non-credit/continuing education) for the…
86,"UX/UI Platform Designer, Wholesale",Ralph Lauren,"New York, NY",,You will develop responsive design systems for Ralph Lauren on our wholesale digital partners’ platforms – redefining and crafting experiences which deliver…
87,"newDesign Director, Digial & Social",PepsiCo,"New York, NY",,"The Design Director / Digital and Social, is a senior design leader responsible for the creative development, management and delivery of effective and…"
88,UI/UX Designer,Konrad,"New York, NY+1 location",,As an Experience Designer (UI/UX) you will be responsible for designing compelling digital experiences from conception to delivery in a cross-functional…
89,User Experience Designer,New York University,"New York, NY 10012 (Greenwich Village area)",,"Participate in creating and advocating for research-informed, inclusive successfully designed user experiences across the institution."
90,newDesigner – Brand Communications,Gibson Dunn,"New York, NY 10166 (Midtown area)",,"As a member of the creative services team, this role will report directly to the Design Manager.Acting as a steward of the Gibson Dunn brand."
91,"newInteraction Designer, Global Sales Tools",Google,"New York, NY (Chelsea area)",,3 years of experience working as a User Experience Designer.3 years of experience in creating web applications.Experience working in interaction design.
92,User Interface (UI) Designer (100% Remote Available),HealthFirst,"Remote in New York, NY 10007",,"Collaborate with UX designers and researchers on UX measurement, testing and optimization.Collaborate with UX designers and multi-disciplinary team members to…"
93,Senior Designer,"Vox Media, LLC","Remote in New York, NY 10004+1 location",,"Collaborate with senior, mid and junior-level designers, work with copywriters and creative colleagues across the organization on brand systems, logos,…"
94,newLead Experience Designer,Northwestern Mutual,"New York, NY+1 location",,"A track record of working collaboratively with other designers, researchers, engineers, and product owners.Think through complex flows, balance user needs and…"
95,"Conversation Designer, Assistant",Facebook App,"New York, NY",,Give and solicit feedback from other designers in order to continually raise our bar for quality.You will be expected to utilize your full range of…
96,UX/UI Designer,Bloomberg,"New York, NY 10261+1 location",,"Design imaginative and effective concepts for brand positions, campaigns, and product marketing for a broad range of internal and external audiences."
97,UI/UX Designer,Roles at YipitData,"Remote in New York, NY",,"You are excited by the opportunity to work with a team of designers and working cross functionally with engineering, product management, and marketing."
98,"CIB - Sr. UI Designer, Associate","JPMorgan Chase Bank, N.A.","New York, NY",,"Our growing 200+ Digital Experience Design team (DXD) includes UX and visual designers, service designers, researchers and creative technologists spread across…"
99,Product Designer,New Visions Central Office,"Remote in New York, NY",,"School users set plans for individual student success, while network leaders use the tool to monitor and support the progress of nearly one million students…"
100,Senior UI/UX Designer,Barstool Sports,"New York, NY",,Experience working as a solo designer preferred.At least 5+ years experience working as a UI/UX designer.This role will own the user journey for the direct-to…
101,Product Designer II,Xandr,"New York, NY",,The Product Design Team is responsible for delivering products that will shape the landscape of the digital and TV advertising industries.
102,Content Designer,Facebook App,"New York, NY+1 location",,"You’ll be expected to design and deliver product flows, new features, in-product messaging, content frameworks, navigation, product naming and more for all…"
103,"Lead Designer, Xfinity.com",Comcast,"New York, NY 10012 (Little Italy area)",,As a lead designer you will have a hands-on role in the concepting and design of consumer-facing experiences for new as well as existing Xfinity customers.
104,Staff Product Designer (Remote),Quizlet,"Remote in New York, NY",,"Be a lead designer overseeing one of Quizlet’s core study products.As a Staff Product Designer, you will be one of the lead designers working on our core study…"
