,title,company,location,salary,summary
137,Principal Product Designer,Eko Health,"San Francisco Bay Area, CA",,"Hire, manage, and develop internal designers and creative leaders.Strong background in mentorship and management of designers and external vendors and agencies…"
138,Senior Product Designer,UnitedMasters,"Remote in San Francisco, CA",,A deep understanding of Apple's Human Interface Guidelines and previous experience in mobile app design is a must.Champion visual and interactive design.
139,"newSenior Product Designer, Hardware",Sofar Ocean,"San Francisco, CA 94105 (Financial District/South Beach area)",,"Have at least 4-6 years experience designing data sensing products.Know how to uncover user/customer needs, pain points and workflows."
140,UX Designer,"Prepaid Expense Card Solutions, Inc.","San Francisco, CA",,"To make them more efficient, more nimble, more competitive.As a key member of the Product team, you will be responsible for defining the user experience for…"
141,Senior Product Designer,Tilda Research,"San Francisco, CA",,"We focus on data integration, site-wide automation, and real-time operational metrics to enable faster bench-to-market solutions for our research partners."
142,"Senior Product Designer, Discovery & Onboarding",Unity Technologies,"San Francisco, CA 94107 (South of Market area)",,"Creators, ranging from game developers to artists, architects, automotive designers, filmmakers, and others, use Unity to make their imaginations come to life."
143,"Senior Visual Designer, Digital - Email & Promos","Amyris, Inc.","Remote in Emeryville, CA 94608",,"Manage multiple projects and remain flexible through multiple revisions while keeping keen attention to detail, you will lead graphic designers and help flesh…"
144,Product Designer,Therma,"Remote in San Francisco, CA 94104",,"Partnering with leadership and fellow designers to tackle new ideas.Work with design, product management, and engineering to generate ideas and turn them into…"
145,"Senior Product Designer, Knowledge Lifecycle","Guru Technologies, Inc.","Remote in San Francisco, CA",,Design for and evolve end-to-end features that allow organizations to grow and maintain a healthy knowledge base.Find genuine joy in solving complex problems.
146,UX Designer,Designit,"San Francisco, CA+2 locations",,Lead and grow a team of UI/UX designers.Identify key ideas to drive projects and how to implement them in multiple channels.
147,Senior Product Designer,Brightidea,"San Francisco, CA",,"The Product Team is a central part of the Brightidea organization, responsible for expressing the vision of the company through the product."
148,Senior Product Designer,GoodRx,"San Francisco, CA",,"You will partner with Engineering and Product, mentor other designers and lead efforts across all aspects of design."
149,newLead Product Designer,SAP,"San Francisco, CA 94107 (Financial District/South Beach area)",,"Your responsibilities cover the entire design process from validating new ideas, conducting user research, creating wireframes, user journeys and prototypes,…"
