,title,company,location,salary,summary
135,Sr. User Experience Designer - Opportunity for Working Remot...,VMware,"Remote in Chicago, IL",,You’re a seasoned designer who takes the time to understand customers and can tell an engaging story to your teammates when sharing user discoveries.
136,UX Designer,H&R Block,"Chicago, IL",,"Act as an advocate for user-centered design to ensure well-designed products, with features and interfaces that allow customers to accomplish their tasks easily…"
137,Studio Artist / Designer,Designory,"Chicago, IL",,The Studio Artist / Designer will collaborate with and support a variety of teams and projects.This position will require a blended skill set and a passion for…
138,Consumer & Wealth Management Division - Brand and Content St...,Goldman Sachs,"Chicago, IL 60606 (The Loop area)",,Seeking a full-time Front-End designer/Developer with email experience.Work with designers to develop concepts and execute first-class emails and creative…
139,User Experience Design Principal,Kin + Carta,"Hybrid remote in Chicago, IL",,Kin + Carta is seeking a User Experience Design Principal to help us design amazing experiences for our Fortune 500 clients and their customers.
140,"UX / Product Designer, Senior (NJUS","NetJets Services, Inc.","Chicago, IL 60638 (Clearing area)+1 location",,"Reporting to the Director, UX Research + Design, the Senior UX / Product Designer is a visual problem solver, an attentive listener, and a team player; able to…"
141,Lead/Principal Product Designer,Salesforce,"Chicago, IL 60654 (River North area)+1 location",,"We’re seeking an experienced, engaged product designer to lead UX strategy for our portfolio of Sales Cloud products.Creates inclusive designs for all users."
142,CWM- Marcus by Goldman Sachs - Motion Graphic- Visual Design...,Goldman Sachs,"Chicago, IL 60606 (The Loop area)",,"As part of the internal Creative Services team, the designer will collaborate with team members in Brand, Product, Marketing, Design and Content departments."
143,Senior Product Designer,Pangea Money Transfer,"Chicago, IL",,"This role will own the design aesthetic and user experience of Pangea’s web and mobile applications, which allow our customers to send money to their loved ones…"
144,Senior User Experience (UX) Designer,EPAM Systems,"Chicago, IL",,Organize work with other experience designers as appropriate and provide mentorship.You enjoy living by your craft and developing user-centered solutions for…
145,Applications Consultant 2 - UX Designer - Architect - Senior,Capgemini,"Chicago, IL 60606 (West Loop Gate area)",,"To arrive at the final experience, the designer conducts stakeholder interviews, website reviews, content inventories, consumer research (via consumer…"
146,Senior UX Designer,The AZEK Company,"Chicago, IL 60607 (West Town area)",,"More). The UX Designer partners extensively with Integrated, Product, Channel and Creative marketing teams.Designing the right experiences, at the right time,…"
147,Senior Experience Designer,Publicis Sapient,"Chicago, IL+1 location",,"You’ll be part of a cross-functional team, collaborating with other designers, developers, product managers, stakeholders, project managers, and clients to…"
148,Lead Content Designer,Expedia.com,"Chicago, IL",,"5-10 years related professional experience as a content designer or content strategist.Partner with your fellow designers to define the edges, depths, and…"
149,Senior Product Designer,Practice Fusion,"Remote in Chicago, IL",,"Work with other designers, product managers, and technologists to balance business requirements, technical implications, and customer needs to deliver user…"
