,title,company,location,salary,summary
107,Learning & Strategy Researcher - Advisory Services,Mathematica Policy Research,"Oakland, CA 94612 (Downtown area)",,"Overseeing design, facilitation, and change management or continuous improvement processes that use participatory and human-centered design approaches."
108,"Account Coordinator, Food Ag + Ingredient",Ketchum,"San Francisco, CA",,"Act as liaison between account team and internal/external vendors and services, such as copy center, design, video production and promotions."
109,"Conversation Designer, Assistant",Facebook App,"Burlingame, CA",,"Product thinking and design experience in conversational and AI design spaces.You will be expected to utilize your full range of conversation design, product…"
110,Creative Director,Ouster,"San Francisco, CA",,Proven track record of outstanding visual and creative design work.The ideal candidate will have a proven eye for design and a drive to build dynamic ideas…
111,Digital Specialist,Kaiser Permanente,"Oakland, CA",,Experience with video editing and graphic design.Develop and deliver curriculum to educate physicians and researchers on social media best practices.
112,Exhibition and Collection Manager - Essential,Mills College,"Oakland, CA 94613 (Mills College area)",,"Create opportunities for collection and archive engagement with students, faculty, outside researchers.Recommend contract staff and other art professionals to…"
113,Product Design Lead - Remote,Little Otter,"Remote in San Francisco, CA",,Conceptualize design solutions to address member and provider challenges.Understanding of web UI frameworks and familiarity with iOS design principles.
114,newAdministrative Manager,University of California San Francisco,"San Francisco, CA 94143 (Inner Sunset area)",,"Knowledge of a variety of administrative operational activities such as events planning, basic fundraising processes, risk management planning, website design,…"
115,"Content Designer, BPE",Meta,"San Francisco, CA 94105 (Financial District/South Beach area)",,"Edit and contribute to designs and content in Figma, Sketch or other design tools.Experience setting up a large content design practice."
116,"Product Manager, Chrome Counter Abuse",Google,"Hybrid remote in San Francisco, CA",,"You’ll be working with software engineers, user experience designers and researchers, and Technical Program Managers.Experience in security and privacy."
117,Visual Designer,Ouster,"San Francisco, CA",,"Understanding of design and information architecture principles and trends.6+ years of work experience in creative design, with experience across multiple…"
118,newResearch Scientist (DNA Synthesis Group),Lawrence Berkeley National Laboratory,"San Francisco Bay Area, CA",,Proven experience in synthetic biology design principles and computational tools.Communicate with JGI users to define design specifications and construction…
119,Research Engineer,Epic Games,"Remote in San Francisco, CA",,Epic Games creates and deploys advanced computer-vision and machine learning technologies to transform the production and consumption of digital media.
120,Staff UX Researcher,ServiceNow,"Remote in San Francisco, CA 94105+1 location",,"Validate feature and design direction through participatory design, early concept testing, formative and summative usability testing."
121,CX Researcher - Qualtrics - Customer Insights & Analytics,ServiceNow,"San Francisco, CA 94105 (Financial District/South Beach area)",,"Familiarity with customer journey mapping, service design and design thinking approaches.Graphic design background a plus, but not required."
122,Product Design Lead - Remote,Little Otter,"Remote in San Francisco, CA",,Conceptualize design solutions to address member and provider challenges.Understanding of web UI frameworks and familiarity with iOS design principles.
123,newPostdoctoral Research Fellow – Metabolic Disease,Merck,"San Francisco, CA 94158 (Mission Bay area)+1 location",,"The individual is expected to show a high degree of independence and can design, plan, and execute experiments in the laboratory."
124,Field Application Scientist – Next Generation Sequencing San...,Integrated DNA Technologies (IDT),"Remote in San Francisco, CA 94102+1 location",,"Minimum of 5 years of experimental design, troubleshooting and wet lab experience.Together, we’re pioneering the future of science and medicine, developing…"
125,Data Technician,FS Studio,"Emeryville, CA 94608",,Work closely with software engineers and researchers to run data collection campaigns.Provide regular feedback to engineers and researchers on potential…
126,newSenior Product Designer,Klarna,"San Francisco, CA",,"Strategic and purposeful in making design decisions and you do that by integrating user, business, and technical considerations into your design process."
127,Designer/Art Director Contractor,Ancestry,"San Francisco, CA 94107 (Mission Bay area)",,"Identifying inconsistencies and room for improvement in current or outdated site designs.3-5 years of professional design or art direction experience,…"
128,"Scientist, Translational Research","ORIC Pharmaceuticals, Inc.","South San Francisco, CA 94080",,"Conceptualize, design and conduct key experiments for preclinical evaluation, mechanism of action characterization, and translational biomarker research for…"
129,"Head of Design, Seller Experience",Square,"San Francisco, CA",,"You will promote a world-class design practice, influence product strategy, and ensure design execution throughout your organization.Check out our I+D page."
130,CDHI Applications Support Analyst,University of California San Francisco,"Remote in San Francisco, CA 94143",,Basic knowledge relating to the design and development of software.The University of California at San Francisco’s (UCSF) Center for Digital Health Innovation …
131,Pharmacy Specialist - Infectious Diseases,University of California San Francisco,"San Francisco, CA 94143 (Inner Sunset area)",,Knowledge of developments in research and design in Infectious Diseases pharmacotherapy including new or reformulated products being developed by medical and…
132,"Senior UX Researcher SAN FRANCISCO, CAPRODUCT – PRODUCT DESI...",Tonal,"San Francisco, CA+1 location",,"It has completely revolutionized the way people work out at home, with its sleek design and advanced A.I. technology.Together, we can be our strongest."
133,Senior Applied Researcher,PointClickCare,"Remote in San Francisco, CA",,"Perform research, experimentation, and related engineering to design, build and evaluate machine learning-based models to be deployed into production…"
134,newProject Teams Lead - New Business Ventures,"JPMorgan Chase Bank, N.A.","San Francisco, CA",,"Each squad consists of product managers, designers, UX researchers, and developers.We utilize a user-centric approach grounded on design thinking and rapid…"
135,UX Researcher - Health,Cash App,"San Francisco, CA 94103 (South of Market area)",,"Lead quantitative research workstreams, including survey modeling and design, and other data collection techniques.In this role, you will:"
136,"Product Designer, Growth","Grammarly, Inc.","Remote in San Francisco, CA 94104",,"Has a deep understanding of multidisciplinary design processes and toolkits across product design, brand and marketing design, and user-experience research."
137,User Experience Researcher III,Expedia Group,"San Francisco, CA 94104 (Financial District area)",,"Experience working firsthand with UX design and software product teams.Consolidate research findings into a concise, meaningful story for design and product…"
138,"Lead UX Researcher, Square Staff",Square,"San Francisco, CA+2 locations",,You’ll report into the head of design and be a part of a community of researchers across Square where you can grow in your craft.Check out our I+D page.
139,Events Specialist,University of California San Francisco,"San Francisco, CA 94143 (Inner Sunset area)",,"Our venues host scientists, researchers, and others to exchange, teach and share discoveries in supporting the University's mission to advance health worldwide."
140,Sr. UX Researcher,Braintrust,"Remote in San Francisco, CA",,Leads strategic design and execution of user-centered research and usability studies that provide actionable insights which influence design and development of…
141,"Product Manager for Platforms & Infrastructure, Digital Serv...",City and County of San Francisco,"Remote in San Francisco, CA 94103",,"Working on design and accessibility best practices.Built with Accessibility and Equity as core design principles, it provides a consistent user-centered…"
142,newSenior Product Designer [REMOTE],Braintrust,"Remote in San Francisco, CA+1 location",,Good understanding in data driven design.You have an impressive product design portfolio that demonstrates how you design to solve for both business…
143,"newSenior Product Designer, Advertiser Experience",Twitter,"San Francisco, CA 94103 (South of Market area)",,"Expert in product design, user interface and interaction design, visual and motion design, storytelling, and prototyping.Twitter is committed to inclusion."
144,"Minted, Senior UX Researcher",Minted,"San Francisco, CA",,"Our marketplace brings the best in independent design to consumers everywhere.We’re obsessed with great design, art, and interiors."
145,newSoftware Development Engineer,Adobe,"San Francisco, CA+1 location",,"Such experiences are not built solely by developers, and that is why developers on Creative Cloud partner with product, design, and user research when crafting…"
146,"newSenior Scientist, Polymer Synthesis","Genapsys, Inc.","Redwood City, CA 94063 (Harbor area)+1 location",,"Lead the design and synthesis, purification, and characterization of monomers and polymers systems.We believe in a world where every researcher and clinician…"
147,Lead UX Researcher,GoodRx,"San Francisco, CA",,"You enjoy mentoring other researchers or designers.Build a strong relationship with your product, data, design, and marketing counterparts to inform and shape…"
148,Designer/Art Director Contractor,Ancestry,"San Francisco, CA 94107 (Mission Bay area)",,"Identifying inconsistencies and room for improvement in current or outdated site designs.3-5 years of professional design or art direction experience,…"
149,"newStaff Product Designer, Mobile (Remote)",Wonolo,"Remote in San Francisco, CA",,"You’re a master at running design critics, design thinking workshops, and other meetings with important stakeholders.Develop our mobile design system in Figma."
