,title,company,location,salary,summary
19,Senior UX Researcher,Google,"Remote in Bengaluru, Karnataka",,"Experience conducting quantitative or mixed-methods research, A/B testing, design of experiments, statistical analyses, etc."
20,newUX Researcher,Siemens Healthcare Private Limited,"Bengaluru, Karnataka",,"You have experience working collaboratively with other researchers, designers, product managers, and engineers across product areas/teams."
21,"UX Design Lead, Google Pay",Google,"Bengaluru, Karnataka",,"Portfolio of work demonstrating ability to design for mobile.Experience designing, implementing, or evolving design frameworks."
22,Product Designer III,Flipkart,"Bengaluru, Karnataka",,4 to 6 years of experience in product design or user experience design for mobile and/or desktop form factors.
23,User Experience (UX) Researcher,Twitter,"Bengaluru, Karnataka",,You are an experienced researcher and manager with expert understanding of a wide range of qualitative and quantitative research methodologies.
24,UX Researcher,Lollypop,"Bengaluru, Karnataka",,"Working with product and design stakeholders as required to devise appropriate research strategies.Knowledge of qualitative and/or design research methods, and…"
25,Head of UI/UX Design,Wells Fargo,"Bengaluru, Karnataka",,"Experience design delivery plans and project workflows.Directly managing a team of interaction designers, visual designers, content strategists/editors, UX…"
26,"User Experience Researcher, Quantitative",Google,"Bengaluru, Karnataka",,"Experience in multivariate statistics and the design of experiments.In this role, you’ll combine skills in experimental design, statistical analysis,…"
27,User Researcher,ASSPL - Karnataka,"Bengaluru, Karnataka",,"This position will design and conduct research activities that inform concepts and design direction, and that ultimately improve the customer experience for…"
28,Client Technology - Senior Experience Researcher,EY,"Bengaluru, Karnataka",,"Significant experience in conducting qualitative user experience research methods (moderated, remote, and remote un moderated): partner interviews, user…"
29,Senior User Researcher,SAP,"Bengaluru, Karnataka",,User Researchers work closely together with key design and product team members to identify and explore discovery spaces.8+ years’ experience in User Research.
30,Senior UX Researcher – Bangalore,PeepalDesign,"Bengaluru, Karnataka",,"Plan, manage and execute all types of design research projects end-to-end thoroughly –.We enable our clients craft great user experiences by opening a window…"
31,Senior User Experience Researcher,Adobe,"Bengaluru, Karnataka",,Has a history of close collaboration with design and product development.Experience in interpreting insights into potential design and innovation opportunities…
32,UX Researcher,Shell,"Bengaluru, Karnataka",,"Experience in conducting research in all stages of the design process and product lifecycle.Getting involved at every stage, from discovery and design,…"
33,UX Researcher,Mantra Labs,"Bengaluru, Karnataka",,Experience in user-centered design methodologies.Work closely with cross-functional teams to identify and design research studies.
34,"UX Design Lead, Education",Google,"Bengaluru, Karnataka",,A design portfolio that demonstrates web and/or mobile platform design principles.10 years of experience in UX design.
35,UX Researcher,Shopgro,"Bengaluru, Karnataka",,"ResponsibilitiesMeet clients to gather information about their requirements and to find out what needs researching, designing or usability testingBe involved in…"
36,DX/UX Researcher,Intel,"Bengaluru, Karnataka",,"The candidate will also collaborate closely with internal and external teams of UX designers, solution architects, and product owners to establish conceptual…"
37,UX Researcher,fabric,"Remote in Bengaluru, Karnataka",,Working closely with other researchers and data analysts to develop broad approaches to meeting partner needs.Department: Product Design + Creative Studio.
38,newSenior UX researcher,Robert Bosch,"Remote in Bengaluru, Karnataka",,"At least 3-5 years of working experience in user-centered development of products and services in a design agency, research institute or UX department of a…"
39,Senior Design Researcher,TalentBee,"Temporarily Remote in Bengaluru, Karnataka",,"Support and lead the development of design research initiatives, including recruitment, fieldwork, analysis of findings, insight and opportunity development."
40,User Experience Developer 4-ProdDev,Oracle,"Bengaluru, Karnataka",,"May assist in developing design concept and implementation, providing input on user design considerations.You will l ead design critiques, stakeholder reviews…"
41,Lead UX Researcher,Razorpay,"Bengaluru, Karnataka",,"Work— reviewing study plans and reports, helping researchers overcome practical.Ability to collaborate with cross-functional teams to define, design and."
42,User-Experience Researcher (Part-time),Learning Yogi,"Bengaluru, Karnataka",,Attend periodic Skype calls with our game design team to provide feedback and suggestions for improvement based on the usability testing sessions.
43,"Senior User Researcher, Indian Experience Group",ASSPL - Karnataka,"Bengaluru, Karnataka",,"This position will design and conduct research activities that inform concepts and design direction, and that ultimately improve the customer experience for…"
