,title,company,location,salary,summary
109,Engineer I,StoneX Group Inc. US,"Chicago, IL",,Experience working with UX/UI designers and working with wire-frames/prototypes and iterating through to high-def/production ready UI.
110,newSenior Product Owner,Ryder System,"Chicago, IL 60684 (Near West Side area)+1 location",,"Ability to partner with data colleagues to identify the role that data, cloud, and intelligence play in the digital product, defining tactical opportunities to…"
111,Development Architect - Mobile Experience & Engineering,SAP,"Remote in Downers Grove, IL 60515",,"Work closely with product management, UX designers, and customers to holistically understand business and user requirements, and continuously improve own…"
112,"Power, Utilities & Renewables - Geographic Information Syste...",Deloitte,"Chicago, IL 60606 (The Loop area)+1 location",,"Our practitioners work collaboratively within integrated, cross-functional teams to deliver comprehensive strategies and implementation program that help our…"
113,Midwest Customer Experience & Service Transformation Strateg...,Accenture,"Chicago, IL",,Artificial intelligence and front-end digital platforms.Have hands on experience with artificial intelligence and conversational design.
114,"Manager, Technical SEO",GSI,"Chicago, IL 60607 (Near West Side area)",,"Work with UX/UI designers, web developers and client marketing teams to ensure all site updates and designs align with SEO best practices."
115,"Senior Software Engineer, Application Development",Deloitte,"Chicago, IL 60606 (The Loop area)",,"Collaborate with UX/UI designers to implement design into the code.Eager to work with fellow developers, user experience designers, and product owners."
116,"Product Manager, Digital Marketing",Equity Residential,"Chicago, IL 60606 (West Loop Gate area)",,"Conduct product user research and usability analyses , collaborating with designers, developers from end to end of the process."
117,"Manager, Application Architecture - DAS Business Performance",Deloitte,"Chicago, IL 60606 (The Loop area)",,"Must have an experience in business intelligence platforms like PowerBI / Tableau.Collaborate deeply and broadly with our clients, stakeholders, Product…"
118,Business Development Manager-Chicago,Allsteel Inc.,"Chicago, IL 60606 (Loop area)",,Provides intelligence on competition and recommend Allsteel product and services to provide competitive advantage.Strong analytical and problem-solving skills.
119,Visual Designer Lead,NielsenIQ,"Chicago, IL",,Experience with business intelligence tools and data visualization.You're proud to be a nerdy analyst designer - Your portfolio shows that you know how to…
120,"Senior Manager, Pyxis Marketing",Bain & Company,"Chicago, IL",,"With a results-driven approach, you will split your time between ABM initiatives aimed at key target accounts, brand awareness campaigns and internal activation…"
121,Director - Payment Product Management,Aramark,"Remote in Chicago, IL 60290",,"Collaborates with and influences senior leaders, digital or technology product managers, developers, vendors, designers and other stakeholders to ensure…"
122,Program Manager Client Operations,Assurant,"Chicago, IL 60290",,"Also, this role will also serve as the primary interface for Assurant’s cross-functional team of product managers, software engineers, designers, and QA…"
123,Data Warehousing/ETL Solution Specialist,Deloitte,"Chicago, IL 60606 (The Loop area)",,Must be able to maintain an Enterprise Data Warehouse (EDW) in support of business intelligence analytics.Developing inbound and outbound interfaces between…
124,Senior User Experience Designer,ZS,"Evanston, IL 60201 (Downtown area)",,"Good interpersonal skills, with the ability to listen to, and collaborate with, senior UX designers, researchers and project teams."
125,Azure Cloud Architect- Senior Manager,PRICE WATERHOUSE COOPERS,"Remote in Chicago, IL",,Collaborating with analysts and designers in the development and establishment of new cloud programs and applications;
126,Senior Power BI Developer,"KeHE Distributors, LLC","Naperville, IL 60563",,Convert business requirements into actionable technical requirements which can be executed using business intelligence tools and determine timeline to…
127,Lead UX Designer,NielsenIQ,"Chicago, IL",,Experience with business intelligence tools and data visualization is an advantage.You're proud to be a nerdy analyst designer - Your portfolio shows that you…
128,Arity-AdTech Sr Product Manager (Remote - Home Based Worker),Allstate,"Remote in Northbrook, IL+1 location",,"At Arity, achieving our goals requires a product manager eager to work in the trenches with the development team to solve tough problems and produce great…"
129,Sr Technical Product Manager - SEM (Remote Optional),Basis Technologies,"Remote in Chicago, IL+1 location",,"Data & Intelligence: This team builds on Basis Technologies' long history of leveraging business intelligence internally, while helping build similar…"
130,Digital Products - Associate Product Manager,PRICE WATERHOUSE COOPERS,"Remote in Chicago, IL+2 locations",,"Actively contributing on multidisciplinary product teams and collaborating with designers, business users, and developers to innovate and drive product…"
131,Manager - Search,GSI,"Chicago, IL 60607 (Near West Side area)",,"Work with UX/UI designers, web developers and client marketing teams to ensure all site updates and designs align with SEO best practices."
132,Business Development Manager-Chicago,HNI Corporation,"Chicago, IL",,Provides intelligence on competition and recommend Allsteel product and services to provide competitive advantage.Strong analytical and problem-solving skills.
133,CI&E Product Manager - Manager,PRICE WATERHOUSE COOPERS,"Remote in Chicago, IL+1 location",,"Collaborating with small multidisciplinary product teams and collaborating with designers, business users and developers to innovate and drive product…"
134,Mold Designer,Drift Net Securities,"Chicago, IL 60602 (The Loop area)",,"You must have 3-5 years of injection mold design experience.Know how to read, write and edit G-Code.Know how to polish molds by hand and with machines."
135,newUX Designer - Analytics,Hallcon,"Chicago, IL 60603 (The Loop area)",,"Our ideal candidate is an impactful data storyteller, with strong proficiency in creating prototypes and wire frames for business intelligence (BI) dashboards,…"
136,newProposal Manager,DLR Group,"Remote in Chicago, IL 60606",,"Inspire a multi-disciplinary pursuit team (designers, project managers, client leaders, and creative services) to leverage business development intelligence,…"
137,newGraphic Designer,The Resurrection Project,"Chicago, IL 60608 (Heart of Chicago area)",,"Personal qualities of strong work ethic, emotional intelligence, and diligence.The Resurrection Project’s mission is to build trusting relationships to educate…"
138,newProduct Design Associate,Corvus Insurance,"Chicago, IL",,Corvus Insurance uses novel data and artificial intelligence/machine learning to achieve better insights into commercial insurance risk.
139,Business Intelligence Engineer,Recruiting From Scratch,"Remote in Chicago, IL 60601+2 locations",,"As a business intelligence engineer you will help design, source and build foundational data sets to power deep product analytics, experimentation, and business…"
140,Frontend Software Engineer - Hiring Insights - Enterprise,Indeed,"Chicago, IL",,This will include re-platforming the user experience; building interactive data visualizations; and implementing customer-facing webapp features.
141,newUX Designer,Measured,"Remote in Chicago, IL 60607",,"The Measured Intelligence Suite is easy to use, enterprise-grade software that delivers automated incrementality experiments for every marketing channel and…"
142,Finance Analyst (Development),McDonald's Corporation,"Temporarily Remote in Chicago, IL 60607",,Financial analyst and/or business intelligence experienice preferred.Sample future items in our Test Kitchen.
143,Content Writer (contract),NinjaHoldings,"Chicago, IL",,Utilize competitive marketing research and product intelligence to understand the competitive landscape.NinjaHoldings is seeking an experienced copywriter to…
144,Regional Sales Manager (Lighting),Leviton Manufacturing,"Remote in Chicago, IL",,"Leveraging key relationships through architects, engineers, lighting designers, agents, distributors, and contractors are critical to secure the pull through…"
145,Client Services Account Manager,Holly Hunt,"Chicago, IL",,"HOLLY HUNT’S “to the trade” customers are interior designers and architects.HOLLY HUNT is a sales and service organization, as well as designer and maker of…"
146,Senior UX Researcher (Remote),Nitro,"Remote in Chicago, IL",,"Collaborate with data-scientists, product managers, designers, customer success managers, and marketers to triangulate data and uncover user experience insights…"
147,UI Designer (Affluent),Impact,"Remote in Chicago, IL",,"Our combined suite of products covers the full life partnership lifecycle including onboarding, tracking ads and paying partners, recruiting for new partners,…"
148,UX Senior Designer,Motus,"Chicago, IL",,"Manage, and direct both internal and external product designers and vendors to ensure the quality and fit of the solution."
149,Software Engineer,Corvus Insurance,"Chicago, IL",,Corvus Insurance uses novel data and artificial intelligence/machine learning to achieve better insights into commercial insurance risk.
