,title,company,location,salary,summary
99,UX/UI Designer,ENEL,"Boston, MA 02210 (South Boston area)",,"Collaborate with product managers, software developers, and other stakeholders to design exceptional user experiences for multiple products concurrently;"
100,Senior UI/UX Designer,HYPERPROOF,"Remote in Boston, MA",,"Aware of current and emerging trends in product design.Work closely with product management to interpret data on user behaviors, design user experience tests,…"
101,UI/UX Designer,Draper,"Cambridge, MA",,UI Design - Creation of scalable Sketch libraries design toolkits for product lines.Draper supports many programs to improve work-life balance including…
102,Senior UX Designer,WarnerMedia,"Needham, MA",,"Drive collaboration with engineers, PMs, artists, and game designers to initiate and document ideation of feature needs."
103,Senior Product Designer,Overjet,"Remote in Boston, MA",,"Our product development team comprises engineers, data scientists, technical project managers and product manager."
104,newProduct Design Engineer,Parker Hannifin Corporation,"Woburn, MA 01888+1 location",,Ensures conformance to product qualification procedures and parameters to achieve customer and product reliability and safety standards.
105,Senior or Advisory UI/UX Designer,Frontier Technology Inc.,"Remote in Beverly, MA 01915",,FTI is seeking an experienced user interface / user experience (UI/UX) designer to support a new software ecosystem.
106,Sr. Remote UX/UI Designer,Kaleidoscope,"Remote in Boston, MA 02114",,"3-5 years of experience as a UX designer or similar role.Proficiency in to user experience teams presenting design work, product and engineering teams, and…"
107,Senior UI/UX Designer,EF Go Ahead Tours,"Hybrid remote in Cambridge, MA 02141",,5+ years professional experience in a UI/UX or product design role.Lean into your primary UI design skills with some secondary UX design chops to balance form…
108,Front-end UX/UI Web Designer,TakeTours.com,"Arlington, MA",,"Manage prepayment account orders & prepayment & accounting record.Monitor online accounting request (Live Help, Online Request, Emails)."
109,newUser Experience / Interaction Designer,"General Dynamics Mission Systems, Inc","Dedham, MA 02026 (Oakdale area)",,"Experience with product development lifecycle processes.Collaborate regularly with designers, researchers, developers, engineers, customers, and users."
110,Staff / Senior UX Designer,Salesforce,"Boston, MA 02116 (Back Bay area)",,"Collaborate closely with product owners, engineers, and user research teams to create a vision for your product area."
111,User Experience Designer – Hybrid Ways of Working,Boston Consulting Group,"Boston, MA 02109 (Downtown area)",,"Authoring presentations and conveying research findings, recommendations, and designs to product teams.Authoring presentations and conveying research findings,…"
112,Senior Application UI/UX Designer - Boston,Zudy Software,"Boston, MA",,Work collaboratively with our delivery and product teams to improve user experience and interface design for Zudy products and applications.
