,title,company,location,salary,summary
47,Product Designer Member,Bread Financial,"New York, NY",,"Experience working on both B2B and B2C products.Actively collaborate with engineers, QA specialists, product managers, content strategists, customer support…"
48,"Senior Product Designer, Buying Confidence",Etsy,"Remote in Brooklyn, NY 11201+2 locations",,"There will be collaboration with cross-functional product partners in engineering, research, analytics, and product management."
49,Product Designer,Tubular Labs,"New York, NY",,"A portfolio of previous design projects that show outstanding product design skill.Work directly with product managers, engineering and other stakeholders on…"
50,UX Designer,"TPR Education, LLC","New York, NY 10017 (Midtown area)",,"Optimize and iterate on the UX of existing digital products.As a UX Designer within the Online team, you will produce end-to-end UX design deliverables for…"
51,newUX Designer,NYC Careers,"Manhattan, NY",,The UX Designer will report to the Design Lab Director in the Strategic Initiatives Division.Lead user experience research and design as part of Strategic…
52,Product Designer - Opportunity for Working Remotely New York...,VMware,"Remote in New York, NY+1 location",,Closely collaborating with your design team as well as the product management and engineering teams to identify product vision and goals.
53,Mobile Product Designer / Senior Mobile Product Designer,Amex,"New York, NY",,"Collaborate with your fellow designers, UX writers, UX researchers, product managers, and engineers to translate product requirements into useful and usable…"
54,Product Concept Designer,APPARATUS,"New York, NY 10001 (Chelsea area)",,"Successfully hand off product drawing references to design engineering team.Extensive reference knowledge of design movements, artists and designers."
55,Product Designer,Runyon Design,"Brooklyn, NY 11201",,"A great candidate would be comfortable delivering multiple concepts, wireframes, and high-fidelity designs in 3-6 week sprints, with thorough consideration of…"
56,Product Designer,Carbon Five,"New York, NY",,"You will work on a single cross-disciplinary product development team—engineers, designers, and product managers—working full-time, side-by-side with one of our…"
57,newProduct Designer,Alstom,"Rochester, NY",,"Deliver solutions for software based products by specifing the product, defining an architecture in terms of HW/SW components that fulfills all stakeholders…"
58,Product Designer,360Learning,"Remote in New York, NY",,Influence sorely the product roadmap.You have an aptitude for product and design.Graduated from a great design school or past experience in shipping high…
59,Product Designer,Jopwell,"Remote in New York, NY 10013+1 location",,2+ years of professional experience working in product design.Running discovery phases and helping define product and business requirements.
60,Product Designer,"PitchBook Data, Inc.","New York, NY 10010 (Gramercy area)+1 location",,Ability to articulate design rationale and how we can add value to the product.Design products that make complex tasks and workflows simple and easy to…
61,Head of Product Development & Design,Amazon.com Services LLC,"New York, NY",,"Lead key product development milestone events to ideate, develop and execute product vision.You are responsible for brand continuity, capturing market trends…"
62,UX designer,InviteReferrals,"New York, NY",,Creative UI/UX designer. must have Photoshop skills html/css added…
63,newProduct Designer / UX Designer,NewtonX,"New York, NY+1 location",,"Research and test new products & designs.Create Designs, Mockups & Prototypes for new products.You will also be a key contributor to our future products &…"
64,Senior Product Designer - Eats Membership,Uber,"New York, NY 10007 (Financial District area)+1 location",,"5+ years of product design experience.Identify future opportunities, working as a key thought partner to your counterparts in product, engineering, and ops."
65,UX Designer,Société Générale,"New York, NY",,Propose and iterate on a product UX and design.1+ year experience in product co-creation as a design professional.You need to demonstrate the ability to.
66,Senior Product Designer,Waybridge,"New York, NY",,"As designers, we work closely with product and engineering to ensure the scope of what we design is flexible, powerful, easy to use, and shippable."
67,User Experience Designer,IBM,"New York, NY 10001 (Chelsea area)",,"Discounts on retail products, services, and experiences.Throughout the day, you will collaborate with your teammates and interact with our product owners using…"
68,Product Designer,DataDog,"New York, NY+1 location",,"The Product Design team works on embedded product teams, collaborating closely with PMs and engineers on major product area."
69,Product Designer (Create Team),Unqork,"Remote in New York, NY",,"Partner and collaborate with product management and engineers to support product development, ideation, problem-solving, and launch activities."
70,Senior Product Designer,Codecademy,"Remote in New York, NY",,Advocate for the Learner in every part of the product you touch and be their voice within the product development process.
71,"Product Designer - Uber Eats, Delivery",Uber,"New York, NY 10007 (Financial District area)+1 location",,"4+ years of product design experience.Work with product managers to define products (requirements, strategic functionality, bold bets), not just translate them…"
72,Senior Product Designer,Aura,"New York, NY",,"You'll need a full range of Product Design skills, including UX, UI, organization, system thinking, and prototyping skills to attack these challenges."
73,Product Designer,nTopology Inc,"New York, NY",,"This role will collaborate closely with product designers, developers, product managers, and stakeholders in building a design tool for mechanical engineers and…"
74,Product Designer,Emburse,"New York, NY 10016 (Murray Hill area)",,"Collaborate with product managers and engineers to troubleshoot and explore alternatives.Research, prototype, and design user experiences based on provided…"
75,"newProduct Designer, Commerce",Hearst Media Services,"New York, NY 10019 (Midtown area)",,"As a product designer with a commerce background, you will help the rest of our design team understand effective and ineffective design approaches."
76,"Sr. Product Designer, Peacock",NBCUniversal,"New York, NY 10112 (Midtown area)+1 location",,Collaborate with product owners and engineers to successfully deliver products to market.You are a seasoned designer with relentlessly high standards and deep…
77,"Product Designer, Design Systems NEW YORK, NYPRODUCT – PRODU...",Tonal,"New York, NY+4 locations",,"Teach other designers, engineers and product managers to use our design system.5+ years working as a product designer alongside software engineers to solve…"
78,Senior Product Designer,Shortcut,"Remote in New York, NY",,Experience working with SaaS (software as a service) products is desirable but not required.Domain knowledge: Become an expert in your teams' focus areas:…
79,"Senior Product Designer, Square for Restaurants",Square,"Remote in New York, NY",,"Provide feedback and mentorship to other designers.This will be a cross-functional role where you will work with other designers, product managers, researchers…"
80,User Experience Designer,Coterie,"Remote in New York, NY 10019",,You can effectively present and talk about your work to designers and non designers alike; you have strong communication with all types of stakeholders.
81,Junior UX Designer,Brilliant Experience,"New York, NY",,Brilliant Experience’s team works directly with clients to make research-driven and human-centered product and service design recommendations.
82,"Associate, UX Designer",KPMG,"New York, NY",,"Strong understanding of user experience design related deliverables such as information architecture, prototyping, workflow ideation and pixel design…"
83,UX Designer,Madeo,"Remote in Brooklyn, NY 11201",,"On a number of projects, you may have a peer designer working with you as your project partner to advance collaboration."
84,Senior Product Designer-Strong UI,First Republic Bank,"New York, NY 10001 (Chelsea area)",,Collaborate with product and engineering teams.Mentor and grow the skills of junior designers.Push product thinking to always be customer/user-centric.
85,Product Designer,Planned Parenthood Federation of America,"Temporarily Remote in New York, NY",,Experience designing digital healthcare products.Collaboration on product copy - Directional guidance for stakeholders and collaborators to work on effective…
86,Product Designer (Remote),Corporate Headquarters,"Remote in Brooklyn, NY 11201",,"Creating high-quality artifacts that communicate critical concepts of data products, including presentations that detail product strategy and experiences."
