,title,company,location,salary,summary
29,UI/UX Web Designer,Absolute Web Services,"Los Angeles, CA",,"Communicate with product and engineering teams, as well as with project managers and clients.Experience working at a web/marketing agency is a strong plus, but…"
30,UX/UI Designer,Brand Knew,"Hybrid remote in Los Angeles, CA 90025",,Deep understanding of consumer based technology products and experiences.Collaborate with engineers to iterate on the design and implementation of product…
31,Senior UX Designer,Netflix,"Los Angeles, CA",,"Prototype game menus and controls using Adobe Creative Suite, Figma, Sketch, or other industry tools.Break down experiences thoughtfully considering how we…"
32,"Product Designer, Connections (Core)",Tinder,"Los Angeles, CA+1 location",,"Experience in product design, UI design and/or UX design.No Meeting Wednesdays and access to a wide range of product and service discounts through Perkspot."
33,Lead Product Designer,Genies,"Los Angeles, CA 90014 (Downtown area)",,Recruit and manage a team of product designers.Our ideal candidate is a hands on product designer who loves to get their hands dirty and thrives in creative…
34,"Product Designer, Membership & Journey LOS ANGELES, CAPRODUC...",Tonal,"Los Angeles, CA+1 location",,A confident interaction designer; interested in finding simple solutions to complex problems.Give constructive and useful feedback to other designers to raise…
35,Senior Product Designer,GOAT,"Los Angeles, CA+1 location",,"Develop and evangelize the holistic design vision of the brand, across products and platforms, with consideration for the product’s future."
36,Senior Product Designer,LiveControl,"Hybrid remote in Los Angeles, CA",,"Have experience working on and delivering user interfaces, customer facing products, internal tooling products, SaaS products, and iOS/Android apps."
37,newDirector of Product Design | Sydney-based,Canva,"Hybrid remote in Los Angeles, CA",,"Experience scaling a product design team.Strong design coaching experience - you know how to make an impact through empowering, growing, and motivating other…"
38,Senior Product Designer (Remote),Coda Payments,"Remote in Los Angeles, CA",,"Lead the vision of your own product area, alongside their product and engineering counterparts,by defining business opportunities and translating insights into…"
39,UI/UX Designer - Game Team,SKYDANCE,"Los Angeles, CA 90036 (Mid Wilshire area)",,Produce wireframes and information architecture that guide the user experience.Develop engaging and creative user interface designs.
40,Sr. Product Designer - Design Systems,CommerceHub,"Los Angeles, CA+1 location",,We are looking for seasoned product designers that enjoy being given ambiguous problems and excel in finding innovative solutions.A 6% 401(k) match.
41,Product Designer,Science 37,"Remote in Los Angeles, CA",,"3-5 years' experience as a product designer or similar role, with primary experience in UX design across web and mobile products."
42,Product + Design Recruiter,ChowNow,"Remote in Los Angeles, CA",,Shadow each department for an in-depth look into ChowNow’s product and how each team plays their part.You will partner with leadership to drive the hiring…
43,Sr. Product Designer,CommerceHub,"Remote in Los Angeles, CA",,We are looking for seasoned product designers that enjoy being given ambiguous problems and excel in finding innovative solutions.A 6% 401(k) match.
