,title,company,location,salary,summary
76,Sr. Data Scientist,Amazon.com Services LLC,"Seattle, WA+1 location",,"Master’s degree with 4+ years of professional experience in high quantitative field (Machine Learning, AI, Statistics, Mathematics, Computer Science,…"
77,Senior User Researcher - Analytics,Tableau,"Seattle, WA",,"You are a seasoned researcher that will leverage your knowledge and technical prowess to help define the future of analytics for Salesforce, Tableau CRM …"
78,"Product Manager, Research (Facebook Reality Labs)",Facebook App,"Redmond, WA",,"Research product management roles span the boundaries of hardware/software systems, cloud services, interaction design, application experiences, and artificial…"
79,"Research Scientist, ML Systems",ByteDance,"Seattle, WA",,"Come and join us, you will get the chance of building large-scale machine learning systems, and working with the best AI system and algorithm researchers and…"
80,"Software Development Manager, Proactive News, Alexa News",Amazon.com Services LLC,"Seattle, WA+1 location",,"In addition, you will collaborate with product managers, designers, and researchers to innovate and rapidly validate new opportunities."
81,"Software Engineer, Machine Learning (PhD)",Meta,"Redmond, WA",,"We are developing all the technologies needed to enable breakthrough AR glasses and VR headsets, including optics and displays, computer vision, audio, graphics…"
82,"Head of GTM, Autonomous Vehicles","Amazon Web Services, Inc.","Seattle, WA",,"The right person will be analytical, and possess 8-10 years either in professional services or enterprise selling/outsourcing, or managed technology services;…"
83,newSoftware Engineer Tech Lead - Scalable Backend Systems,Oculus,"Redmond, WA",,"Collaborate with product managers, ML researchers and ML engineers to design and integrate production grade training and inference pipelines based on modern…"
84,Sr. Programmer Writer,Amazon.com Services LLC,"Bellevue, WA",,"Bachelor’s degree in writing or relevant experience.At least five years of experience writing for a developer audience— API References, product documentation,…"
85,Principal Security Research Manager,Microsoft,"Redmond, WA 98052 (Overlake area)",,"Attract, grow, and retain world class researcher talent.Scale product, researcher, Security Operation Center (SOC) capabilities through AI and expert systems."
86,"Manager, TPM Research, Reality Labs",Meta,"Redmond, WA",,"Experience working with a cross-disciplinary team of researchers, software engineers and hardware engineers.If your passion and experience lies in working with…"
87,"Senior Product Manager, Adobe Research",Adobe,"Seattle, WA 98103 (Fremont area)",,In this role you will help Adobe Research launch new products and experiences that bring AI to video creative tools.Bachelor's degree or higher.
88,Senior Operations Research Scientist - Demand Forecasting,REI,"Seattle, WA",,REI’s Enterprise Data Science team is seeking a Senior Operations Researcher with deep experience using Data Science and Optimization approaches to solve…
