,title,company,location,salary,summary
101,Data Analyst,Affine,"Los Angeles, CA",,"Affine has been a provider of analytical solutions, working with global organizations solving their strategic and day to day business problems."
102,Solutions Engineer,Recruiting From Scratch,"Remote in Los Angeles, CA 90013+2 locations",,"Our client exists to change the face of analytics computing; to accelerate performance, scale, and simplicity for data-intensive applications."
103,newVP of Engineering,Aware Healthcare,"Remote in Los Angeles, CA",,"AJ Goldstein is the Founder and CEO of Aware Healthcare.Prior to Aware, AJ founded and ran a six-figure profitable AI consulting group called Conscious…"
104,Director of Perception/Prediction,Motional,"Santa Monica, CA 90401 (Downtown/Third Street Promenade area)",,"In this role you will shape the design of our Vision, Lidar, Radar, Tracking and Predictions systems and have a huge direct impact on the autonomy vehicle…"
105,"Senior Software Engineer, Cybersecurity",Motional,"Santa Monica, CA 90401 (Downtown/Third Street Promenade area)",,"We're looking for a software engineer specialized in cybersecurity to partner with developers to help design, implement, and test secure solutions."
106,"Senior Privacy Engineer, Cybersecurity",Motional,"Santa Monica, CA 90401 (Downtown/Third Street Promenade area)",,You will use your expertise in privacy and your technical skills to build privacy into Motional's products.Stay abreast of the evolution of privacy regulations…
107,Senior Automated Driving Safety Engineer,Motional,"Santa Monica, CA 90401 (Downtown/Third Street Promenade area)",,The Automated Driving Safety Engineer will work across multiple sites as a strong contributor in the application of the global safety standards and requirements…
108,"Research Scientist (Computer Graphics, PhD) - US",Flawless AI,"Santa Monica, CA+2 locations",,"Ph.D. or Postdoctoral researcher in Visual Computing, Computer Graphics, or related fields.Research experience with a strong publication record in major…"
109,Research Engineer (Computer Graphics) - US,Flawless AI,"Santa Monica, CA",,"Good communication skills to collaborate in a team with researchers, ML engineers, and VFX artists.Demonstrable research experience (academic or industry) with…"
110,Research Engineer (Computer Vision) - US,Flawless AI,"Santa Monica, CA",,Demonstrable 3+ years research experience (academic or industry) with Deep Learning and Computer Vision in at least five of the following:
111,Research Engineer (Audio-Visual Learning) - US,Flawless AI,"Santa Monica, CA",,"Good communication skills to collaborate in a team with researchers, ML engineers, and VFX artists.Demonstrable 3+ years research experience (academic or…"
112,Sr. Accounting Manager,Citrine informatics,"Los Angeles, CA",,"The ideal candidate has a strong understanding of US GAAP, is comfortable preparing financial statements, is experienced with B2B enterprise-level SAAS revenue…"
113,Associate Researcher,Age of Learning,"Temporarily Remote in Glendale, CA 91203",,"Work with researchers to write reports, briefs, and conference papers.Support data analysis (quantitative and qualitative) in research studies in partnership…"
114,newSeeking: Director Of E-commerce - Huge Growth Opportunity!,TH Genesis,"El Segundo, CA 90245",,"This position will be working with, and managing copywriters, PPC managers, media buyers, email marketing specialists, researchers, and Project Managers."
115,newResearch Analyst,Ipsos North America,"Culver City, CA",,The intersection of tech and digital makes it possible to capture every aspect of the human experience.This can happen either passively through social and…
116,Data Analyst,Affine,"Los Angeles, CA",,"Affine has been a provider of analytical solutions, working with global organizations solving their strategic and day to day business problems."
117,Solutions Engineer,Recruiting From Scratch,"Remote in Los Angeles, CA 90013+2 locations",,"Our client exists to change the face of analytics computing; to accelerate performance, scale, and simplicity for data-intensive applications."
118,newVP of Engineering,Aware Healthcare,"Remote in Los Angeles, CA",,"AJ Goldstein is the Founder and CEO of Aware Healthcare.Prior to Aware, AJ founded and ran a six-figure profitable AI consulting group called Conscious…"
119,Director of Perception/Prediction,Motional,"Santa Monica, CA 90401 (Downtown/Third Street Promenade area)",,"In this role you will shape the design of our Vision, Lidar, Radar, Tracking and Predictions systems and have a huge direct impact on the autonomy vehicle…"
120,"Senior Software Engineer, Cybersecurity",Motional,"Santa Monica, CA 90401 (Downtown/Third Street Promenade area)",,"We're looking for a software engineer specialized in cybersecurity to partner with developers to help design, implement, and test secure solutions."
121,"Senior Privacy Engineer, Cybersecurity",Motional,"Santa Monica, CA 90401 (Downtown/Third Street Promenade area)",,You will use your expertise in privacy and your technical skills to build privacy into Motional's products.Stay abreast of the evolution of privacy regulations…
122,Senior Automated Driving Safety Engineer,Motional,"Santa Monica, CA 90401 (Downtown/Third Street Promenade area)",,The Automated Driving Safety Engineer will work across multiple sites as a strong contributor in the application of the global safety standards and requirements…
123,"Research Scientist (Computer Graphics, PhD) - US",Flawless AI,"Santa Monica, CA+2 locations",,"Ph.D. or Postdoctoral researcher in Visual Computing, Computer Graphics, or related fields.Research experience with a strong publication record in major…"
124,Research Engineer (Computer Graphics) - US,Flawless AI,"Santa Monica, CA",,"Good communication skills to collaborate in a team with researchers, ML engineers, and VFX artists.Demonstrable research experience (academic or industry) with…"
125,Research Engineer (Computer Vision) - US,Flawless AI,"Santa Monica, CA",,Demonstrable 3+ years research experience (academic or industry) with Deep Learning and Computer Vision in at least five of the following:
126,Research Engineer (Audio-Visual Learning) - US,Flawless AI,"Santa Monica, CA",,"Good communication skills to collaborate in a team with researchers, ML engineers, and VFX artists.Demonstrable 3+ years research experience (academic or…"
127,Sr. Accounting Manager,Citrine informatics,"Los Angeles, CA",,"The ideal candidate has a strong understanding of US GAAP, is comfortable preparing financial statements, is experienced with B2B enterprise-level SAAS revenue…"
128,Associate Researcher,Age of Learning,"Temporarily Remote in Glendale, CA 91203",,"Work with researchers to write reports, briefs, and conference papers.Support data analysis (quantitative and qualitative) in research studies in partnership…"
129,newSeeking: Director Of E-commerce - Huge Growth Opportunity!,TH Genesis,"El Segundo, CA 90245",,"This position will be working with, and managing copywriters, PPC managers, media buyers, email marketing specialists, researchers, and Project Managers."
130,newResearch Analyst,Ipsos North America,"Culver City, CA",,The intersection of tech and digital makes it possible to capture every aspect of the human experience.This can happen either passively through social and…
131,Data Analyst,Affine,"Los Angeles, CA",,"Affine has been a provider of analytical solutions, working with global organizations solving their strategic and day to day business problems."
132,Solutions Engineer,Recruiting From Scratch,"Remote in Los Angeles, CA 90013+2 locations",,"Our client exists to change the face of analytics computing; to accelerate performance, scale, and simplicity for data-intensive applications."
133,newVP of Engineering,Aware Healthcare,"Remote in Los Angeles, CA",,"AJ Goldstein is the Founder and CEO of Aware Healthcare.Prior to Aware, AJ founded and ran a six-figure profitable AI consulting group called Conscious…"
134,Director of Perception/Prediction,Motional,"Santa Monica, CA 90401 (Downtown/Third Street Promenade area)",,"In this role you will shape the design of our Vision, Lidar, Radar, Tracking and Predictions systems and have a huge direct impact on the autonomy vehicle…"
135,"Senior Software Engineer, Cybersecurity",Motional,"Santa Monica, CA 90401 (Downtown/Third Street Promenade area)",,"We're looking for a software engineer specialized in cybersecurity to partner with developers to help design, implement, and test secure solutions."
136,"Senior Privacy Engineer, Cybersecurity",Motional,"Santa Monica, CA 90401 (Downtown/Third Street Promenade area)",,You will use your expertise in privacy and your technical skills to build privacy into Motional's products.Stay abreast of the evolution of privacy regulations…
137,Senior Automated Driving Safety Engineer,Motional,"Santa Monica, CA 90401 (Downtown/Third Street Promenade area)",,The Automated Driving Safety Engineer will work across multiple sites as a strong contributor in the application of the global safety standards and requirements…
138,"Research Scientist (Computer Graphics, PhD) - US",Flawless AI,"Santa Monica, CA+2 locations",,"Ph.D. or Postdoctoral researcher in Visual Computing, Computer Graphics, or related fields.Research experience with a strong publication record in major…"
139,Research Engineer (Computer Graphics) - US,Flawless AI,"Santa Monica, CA",,"Good communication skills to collaborate in a team with researchers, ML engineers, and VFX artists.Demonstrable research experience (academic or industry) with…"
140,Research Engineer (Computer Vision) - US,Flawless AI,"Santa Monica, CA",,Demonstrable 3+ years research experience (academic or industry) with Deep Learning and Computer Vision in at least five of the following:
141,Research Engineer (Audio-Visual Learning) - US,Flawless AI,"Santa Monica, CA",,"Good communication skills to collaborate in a team with researchers, ML engineers, and VFX artists.Demonstrable 3+ years research experience (academic or…"
142,Sr. Accounting Manager,Citrine informatics,"Los Angeles, CA",,"The ideal candidate has a strong understanding of US GAAP, is comfortable preparing financial statements, is experienced with B2B enterprise-level SAAS revenue…"
