,title,company,location,salary,summary
16,newAI Engineer,Graphcore,Remote in London+1 location,,Develop strong technical relationships with researchers and engineers at our customers and partners and help them to develop new algorithms and achieve…
17,"Full Time Opportunities, Cambridge Residency: Post-Doc Resea...",Microsoft,Cambridge,,The Alexandria team in Microsoft Research Cambridge (UK) invites machine learning and AI researchers with a focus on knowledge discovery to join our two-year…
18,Publicly Available Information Associate Researcher (Intelli...,Huntington Ingalls Industries Inc.,Mildenhall IP28,,Synthesize large data sets to inform senior researchers and staff on the potential design of complex analyses.Advanced working knowledge of geo-enabled PAI.
19,Experienced Quantitative Researcher,BNP Paribas,London,,"The Global Markets Quantitative Research division is in charge of the modelling, pricing & risk management developments for the entire offering of products…"
20,Machine Learning Researcher/Engineer,Samsung Electronics,Hybrid remote in Staines-upon-Thames,,This position will require you to work closely with researchers and engineers to enable and accelerate new research efforts for personalised ML.
21,Quantitative ESG Researcher,Richmond Global Sciences (RGS),London,,"The successful applicant will combine exceptional analytical and quantitative skills and work at the heart of our operations, developing and improving our…"
22,Senior Vulnerability Researcher,Raytheon Intelligence & Space,Gloucester GL4,,"The team includes post-doctorate researchers, experienced data scientists and engineers with customer knowledge, security research and machine learning…"
23,AI-Quant - Intermediate,Crypton Partner Management,London W1D,,"Experienced in managing a team of quantitative researchers, laying out a vision and giving useful feedback and constructive supervision on the team's work."
24,Associate Data Scientist,Hitachi Europe Ltd.,Hybrid remote in London,,"The role is aimed at graduates, or final year undergraduates, with a first degree in a STEM related subject who wish to develop a career in data science and…"
25,Machine Learning Researcher/Engineer – Personalised ML (open...,Samsung Electronics,Hybrid remote in Staines-upon-Thames,,This position will require you to work closely with researchers and engineers to enable and accelerate new research efforts for personalised ML.
26,AI Engineer - KTP Associate,University of Bath,Bath,"£50,000 a year",This project will develop a suite of real time AI decision services designed to enable local authorities to better understand and control their regional…
27,Senior Knowledge Graph Researcher,Samsung Electronics,Hybrid remote in Staines-upon-Thames,,"We need enthusiastic researchers with a strong academic background and experience in Ontologies, Knowledge Representation and Data Management."
28,newClient Technology - Experience Researchers,EY,London SE1,,"Owns the delivery of User Experience research activities to inform digital products and the user experience across projects, presenting to and collaborating…"
29,Research Impact Manager,Oxford Brookes University,Headington,"£36,382 a year","Full Time, Permanent - Professional Ser.Leading, participating, and developing the ways that the University engages with and shares its research with private,…"
30,AI/ML - Intern (Machine Learning Research),Apple,Cambridge,,"As part of Apple's Machine Learning and AI team, we transform every Apple product and because we fully integrate hardware and software, we can collaborate to…"
31,Senior AI/ML Research Engineer,Lloyd's Register Group,Remote in Leamington Spa CV31,,"Determining how AI and ML techniques can be applied to cybersecurity-related problems, including in particular the task of penetration testing."
32,Internship opportunities: Health Intelligence - Machine Lear...,Microsoft,Cambridge,,Work with an interdisciplinary team on healthcare applications of machine learning.Develop novel machine learning models and algorithms.
33,Natural Language Processing Engineers,Pangaea Data,London,,"Relevant work experience, including internships, full time industry experience or as a researcher in a lab.This is critical for detecting patients at risk of…"
34,VP Data Engineer - Athena Applied Intelligence - London,"JPMorgan Chase Bank, N.A.",London,,"It delivers innovative and efficient applications to a wide range of the firm's business, including sales, trading, operations, risk and research."
35,"Senior Product Manager - AI (Remote) London, England, United...",Infermedica,Remote in London,,"Our team is constantly growing and we are always on the lookout for top-notch specialists with technological, data science, marketing, sales, customer success,…"
36,Senior NLP Researcher,Pangaea Data,London,,"Relevant work experience, including full time industry experience or as a researcher in a lab.Pangaea Data Limited provides a machine learning based software…"
37,"Senior Business Development Manager, AI/ML Frameworks",AWS EMEA SARL (UK Branch),London,,"5+ years of business development, product management, management consulting, strategic partnerships, or enterprise sales experience."
38,Associate Market Researcher for Analytics Products,"Guidewire Software, Inc.",London,,"The Market Researcher stays current & up to date with the latest trends and developments in the insurance industry by researching, validating, documenting, and…"
39,Senior User Researcher - IBM CIC,IBM,Leicester,,"Taking a lead on scoping, planning, conducting and analysing the research by creating research plans, protocols and activities using qualitative, quantitative…"
40,Software Engineer – Embedded AI (open to permanent or 6 mont...,Samsung Electronics,Hybrid remote in Staines-upon-Thames,,This position will require you to work closely with researchers and engineers to enable and accelerate new research efforts for on-device AI.
41,"Senior Researcher, Public Sector Algorithms",Datatech Analytics,Hybrid remote in London,"£43,000 - £47,000 a year",The primary responsibilities will be to develop and execute Ada's strategy for the Public Sector Data and Algorithms.
42,"newResearch Associate, Neo-Couture RCA HKPU AiDLab PR3-7 (0.6 F...",Royal College of Art,London,"£32,198 a year","The School of Design offers programmes that engage with a broad spectrum of design from the industry-focused, through collaboration with engineering and science…"
43,Senior Machine Learning Researcher,PROWLER.io,Temporarily Remote in Cambridge,,"You will be working in highly collaborative research teams developing algorithms that are theoretically rigorous, yet scalable to domains of real-world…"
44,"Senior Software Engineer, Explainable AI (XAI) - Vice Presid...","JPMorgan Chase Bank, N.A.",London,,"Provide real-time visualizations for analysis by traders, researchers and risk managers.Great interpersonal skills and able to interface with a data scientists…"
45,Senior User Researcher,Consortia,London,,This role of Senior User Researcher will be given full autonomy so you will need to be confident to partner with high-level managers and bring your own vision…
46,Senior Postdoctoral Researcher in Biostatistics: Statistical...,University of Oxford,Oxford OX3,,We are looking to appoint a Senior Postdoctoral Researcher in Biostatistics: Statistical Machine Learning and Omics Analysis to develop novel statistical…
47,Team & Office Assistant - Commercial Teams (m/f/d) - London,DeepL SE,London W1F,,"You enjoy supporting commercial teams with event organisation, travel arrangements and internal documentation."
48,newSenior Research Scientist - Reinforcement Learning,nate,London,,"You've held a faculty research position or have 2+ years as an industry researcher.To tackle each of these domains, data scientists are paired with engineers…"
49,newResearch Scientist - ASR (Automatic Speech Recognition) / Ma...,Zoom,Remote in London WC1V,,It will also involve researching on different aspects of Speech including ASR (Automatic Speech Recognition).Research and develop state of the art ML Models.
50,UX - Senior UX Researcher,Ipsos,London,,Work with other user researchers to facilitate a consistent research approach.Opportunity to travel globally and working with regional teams across 90…
51,AI Research Product Manager Senior Associate - London,"JPMorgan Chase Bank, N.A.",London,,They pursue primary research in areas related to our research pillars as well as concrete problems related to financial services.
52,Business Development Intern (H/F),SESAMm,Remote in London,,"Work closely with other teams at SESAMm, including engineers (big data experts, researchers, quantitative analysts, data scientists)."
53,Talent Acquisition Partner (f/m/d) – London,DeepL SE,London,,"Own the recruiting process (full-cycle), whereby your good understanding of the target groups (e.g. developers, sales, support, finance) allows you to ensure…"
54,Internship opportunities: Deep Reinforcement Learning for Ga...,Microsoft,Cambridge,,"Working closely with researchers from Microsoft for the duration of 12 weeks, you will advance the state of the art in this space by developing novel models and…"
55,Senior Data Scientist,Omnicom Health Group,Hybrid remote in London W5,,"Effectively develop researcher understanding of statistical and advanced methods throughout the projects.This is a very interesting, challenging role working…"
56,Product Manager - AI Software Solutions,Graphcore,London+1 location,,The IPU’s unique architecture means developers can run current machine learning models orders of magnitude faster.
57,AI Applications Engineer,Graphcore,London+1 location,,The IPU’s unique architecture means developers can run current machine learning models orders of magnitude faster.
58,newInsights Consultant - Datasets,Black Swan Data Ltd,Remote in London,,"This role is a unique blend of Market Researcher and Product Owner for the Beverage Domain.The Beverage Domain includes 4 categories – Non-Alcoholic Beverages,…"
59,newSenior Content Designer,IBM,London,,Visualization is critical to discovering data-driven insights and effectively communicating that knowledge to others.
60,newSenior Investigative Data Scientist,Amnesty International,London,,"You will be excited to work with human rights researchers to scrutinise the use of algorithms in the public sector and develop a toolkit, or methods, with which…"
61,Product Manager for APIs,Neo4j,Remote in London,,"The ideal candidate will seamlessly interface with teams, taking on supporting roles ranging from researcher, facilitator, coordinator, sponsor, and subject…"
62,Senior/Lead User Researcher,IBM,London,,"You will be expected to build user-centred practices in new teams, align user research activities with wider plans to inform a service proposition and supervise…"
