,title,company,location,salary,summary
70,newSenior Data Scientist - Fair Lending Oversight,Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in economics, finance, statistics or a related quantitative field.Focused experience in artificial intelligence (AI),…"
71,Senior Forward Deployed Data Scientist (Clearance Required),primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
72,Enterprise Account Executive – US Public Sector (Air Force/D...,primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
73,"newDirector, Enterprise Sales",Yext,"Washington, DC",,"BA/BS degree or similar college level education; in lieu of degree, relevant skills or equivalent experience.Develop and manage strong relationships within our…"
74,Lead Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
75,Advisor Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated empirical experience and/or academic training on econometrics or statistics, including data preparation and model estimation."
76,"Full Stack Developer, CMS","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,The developers at U.S. News have a great deal of independence and a minimum of overhead.This position requires comfort working with front-end development and…
77,Sr. Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
78,Software Developer (Advertising Technology),"US News & World Report ,L.P.","Remote in Washington, DC 20007",,"Developers typically see applications through from beginning to end, working directly with project owners to create, implement, upgrade, optimize, and test…"
79,Business Development Manager (BDM),Sorcero,"Remote in Washington, DC",,"Sorcero builds AI powered solutions, combining the power of deep learning with the accuracy of ontologies to drive natural language understanding."
80,Lead Data Science Engineer (Python - AWS),Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in computer science, statistics or a related quantitative field.Focused experience in artificial intelligence (AI), including…"
81,Software Engineer,Yext,"Washington, DC",,"We're looking for Software Engineers to help us continue building out our product and services.BA/BS in Computer Science, a related field, or a similar college…"
82,"Senior Software Developer, Python","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,"The developers at U.S. News have a great deal of independence and a minimum of overhead.Such activities can include reviewing code, mentoring junior developers…"
83,DevOps Engineer,Navteca,"Washington, DC 20546 (Capitol Hill area)",,Scripting Skills: DevOps Engineers must know how to use scripting languages such bash or python.Navteca's core focus is creating practical applications based…
84,Machine Learning Process Engineer,Praescient Analytics,"Washington, DC",,"Rates of pay or other forms of compensation;Hiring, placement, promotion, transfer, or demotion of all job classifications;$5K annual training allowance."
85,newSenior Data Scientist - Fair Lending Oversight,Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in economics, finance, statistics or a related quantitative field.Focused experience in artificial intelligence (AI),…"
86,Senior Forward Deployed Data Scientist (Clearance Required),primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
87,Enterprise Account Executive – US Public Sector (Air Force/D...,primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
88,"newDirector, Enterprise Sales",Yext,"Washington, DC",,"BA/BS degree or similar college level education; in lieu of degree, relevant skills or equivalent experience.Develop and manage strong relationships within our…"
89,Lead Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
90,Advisor Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated empirical experience and/or academic training on econometrics or statistics, including data preparation and model estimation."
91,"Full Stack Developer, CMS","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,The developers at U.S. News have a great deal of independence and a minimum of overhead.This position requires comfort working with front-end development and…
92,Sr. Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
93,Software Developer (Advertising Technology),"US News & World Report ,L.P.","Remote in Washington, DC 20007",,"Developers typically see applications through from beginning to end, working directly with project owners to create, implement, upgrade, optimize, and test…"
94,Business Development Manager (BDM),Sorcero,"Remote in Washington, DC",,"Sorcero builds AI powered solutions, combining the power of deep learning with the accuracy of ontologies to drive natural language understanding."
95,Lead Data Science Engineer (Python - AWS),Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in computer science, statistics or a related quantitative field.Focused experience in artificial intelligence (AI), including…"
96,Software Engineer,Yext,"Washington, DC",,"We're looking for Software Engineers to help us continue building out our product and services.BA/BS in Computer Science, a related field, or a similar college…"
97,"Senior Software Developer, Python","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,"The developers at U.S. News have a great deal of independence and a minimum of overhead.Such activities can include reviewing code, mentoring junior developers…"
98,DevOps Engineer,Navteca,"Washington, DC 20546 (Capitol Hill area)",,Scripting Skills: DevOps Engineers must know how to use scripting languages such bash or python.Navteca's core focus is creating practical applications based…
99,Machine Learning Process Engineer,Praescient Analytics,"Washington, DC",,"Rates of pay or other forms of compensation;Hiring, placement, promotion, transfer, or demotion of all job classifications;$5K annual training allowance."
100,newSenior Data Scientist - Fair Lending Oversight,Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in economics, finance, statistics or a related quantitative field.Focused experience in artificial intelligence (AI),…"
101,Senior Forward Deployed Data Scientist (Clearance Required),primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
102,Enterprise Account Executive – US Public Sector (Air Force/D...,primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
103,"newDirector, Enterprise Sales",Yext,"Washington, DC",,"BA/BS degree or similar college level education; in lieu of degree, relevant skills or equivalent experience.Develop and manage strong relationships within our…"
104,"Senior Software Developer, Python","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,"The developers at U.S. News have a great deal of independence and a minimum of overhead.Such activities can include reviewing code, mentoring junior developers…"
105,newArtificial Intelligence,TechSur Solutions,"Remote in Washington, DC 20001",,"Design, implement and evaluate relevant machine learning solutions in natural language understanding, summarization and natural language generation."
106,Business Development Manager (BDM),Sorcero,"Remote in Washington, DC",,"Sorcero builds AI powered solutions, combining the power of deep learning with the accuracy of ontologies to drive natural language understanding."
107,Lead Data Science Engineer (Python - AWS),Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in computer science, statistics or a related quantitative field.Focused experience in artificial intelligence (AI), including…"
108,Machine Learning Process Engineer,Praescient Analytics,"Washington, DC",,"Rates of pay or other forms of compensation;Hiring, placement, promotion, transfer, or demotion of all job classifications;$5K annual training allowance."
109,Advisor Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated empirical experience and/or academic training on econometrics or statistics, including data preparation and model estimation."
110,Account Supervisor - Advertising,VOX Global,"Washington, DC 20036 (Downtown area)",,"5+ years’ work experience in advertising, graphic design, public affairs or strategic communications consulting, and/or a related field."
111,Sr. Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
112,DevOps Engineer,Navteca,"Washington, DC 20546 (Capitol Hill area)",,Scripting Skills: DevOps Engineers must know how to use scripting languages such bash or python.Navteca's core focus is creating practical applications based…
113,Lead Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
114,newSenior Data Scientist - Fair Lending Oversight,Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in economics, finance, statistics or a related quantitative field.Focused experience in artificial intelligence (AI),…"
115,"newDirector, Enterprise Sales",Yext,"Washington, DC",,"BA/BS degree or similar college level education; in lieu of degree, relevant skills or equivalent experience.Develop and manage strong relationships within our…"
116,Software Engineer,Yext,"Washington, DC",,"We're looking for Software Engineers to help us continue building out our product and services.BA/BS in Computer Science, a related field, or a similar college…"
117,Senior Forward Deployed Data Scientist (Clearance Required),primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
118,Enterprise Account Executive – US Public Sector (Air Force/D...,primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
119,Lead Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
120,Advisor Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated empirical experience and/or academic training on econometrics or statistics, including data preparation and model estimation."
121,"Full Stack Developer, CMS","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,The developers at U.S. News have a great deal of independence and a minimum of overhead.This position requires comfort working with front-end development and…
122,Sr. Quantitative Modeler,Fannie Mae,"Washington, DC",,"Demonstrated academic training or empirical experience on econometrics or statistics, including data preparation and model estimation."
123,Software Developer (Advertising Technology),"US News & World Report ,L.P.","Remote in Washington, DC 20007",,"Developers typically see applications through from beginning to end, working directly with project owners to create, implement, upgrade, optimize, and test…"
124,Business Development Manager (BDM),Sorcero,"Remote in Washington, DC",,"Sorcero builds AI powered solutions, combining the power of deep learning with the accuracy of ontologies to drive natural language understanding."
125,Lead Data Science Engineer (Python - AWS),Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in computer science, statistics or a related quantitative field.Focused experience in artificial intelligence (AI), including…"
126,Software Engineer,Yext,"Washington, DC",,"We're looking for Software Engineers to help us continue building out our product and services.BA/BS in Computer Science, a related field, or a similar college…"
127,"Senior Software Developer, Python","US News & World Report ,L.P.","Remote in Washington, DC 20007+1 location",,"The developers at U.S. News have a great deal of independence and a minimum of overhead.Such activities can include reviewing code, mentoring junior developers…"
128,DevOps Engineer,Navteca,"Washington, DC 20546 (Capitol Hill area)",,Scripting Skills: DevOps Engineers must know how to use scripting languages such bash or python.Navteca's core focus is creating practical applications based…
129,Machine Learning Process Engineer,Praescient Analytics,"Washington, DC",,"Rates of pay or other forms of compensation;Hiring, placement, promotion, transfer, or demotion of all job classifications;$5K annual training allowance."
130,newSenior Data Scientist - Fair Lending Oversight,Fannie Mae,"Washington, DC",,"Master’s or other advanced degree in economics, finance, statistics or a related quantitative field.Focused experience in artificial intelligence (AI),…"
131,Senior Forward Deployed Data Scientist (Clearance Required),primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
132,Enterprise Account Executive – US Public Sector (Air Force/D...,primer.ai,"Remote in Washington, DC",,It is capable of answering natural language questions and generating the first draft of natural language analytical reports in seconds.
133,"newDirector, Enterprise Sales",Yext,"Washington, DC",,"BA/BS degree or similar college level education; in lieu of degree, relevant skills or equivalent experience.Develop and manage strong relationships within our…"
