,title,company,location,salary,summary
100,Bridge EIT/Designer,HDR,"Boston, MA",,Would prefer candidate with 2+ years of bridge design experience.Apply structural engineering and detailing techniques in the development of bridge designs.
101,"Analog Design Engr, Sr Staff",Synopsys,"Boston, MA 02116 (Back Bay area)",,Propose design and verification strategies that efficiently use simulator features to ensure highest quality design.Document design features and test plans.
102,Senior Electrical Substation Design Engineer (T&D),Tetra Tech,"Boston, MA",,"Requires effective working relationships with colleagues, officials, and associates for the purpose of discussing design problems, explaining design features…"
103,Cloud DevSecOps Engineer - Secure-by-Design Manager,Deloitte,"Boston, MA 02116 (Back Bay area)+2 locations",,Experience in creating a vision and authoring the design of cyber programs and methodologies.Execute on DevSecOps security engagements during different phases…
104,Digital Technology Full Stack Developer,Stantec,"Boston, MA",,Working knowledge of UI/UX and prototype design.Experience in the design and development of responsive websites and backend architecture.
105,Staff Security Engineer,Houghton Mifflin Harcourt,"Boston, MA 02110 (Central area)",,"5 years with Spring/MVC and Spring filter development and J2EE design patterns and IOC.Work closely with Application, Systems and Network engineering teams on…"
106,Senior RF IC Design Engineer,Silicon Labs,"Boston, MA 02210 (South Boston area)",,Guide the layout engineer through the post-layout verification.Exposure to the full cycle of design from inception to bench validation testing.
107,"Manager, Full Stack .NET Developer",Deloitte,"Boston, MA 02116 (Back Bay area)+2 locations",,Prepare technical design documents using enterprise standard documentation tools.Working knowledge of enterprise application architecture and design patterns.
108,"Senior Software Engineer, Search Interpretation",Wayfair,"Boston, MA",,Lead design and implementation of medium to large-scale projects and mentor junior engineers to develop the next generation of Wayfair engineering.
109,Solar Design Engineer,Nexamp,"Hybrid remote in Boston, MA 02110",,"Create conceptual design layouts and electrical diagrams for commercial scale solar arrays utilizing AutoCAD, Helios 3D and PVcase with engineering oversight."
110,Freelance WordPress Designer/Developer (Boston Local),The Record Co.,"Boston, MA 02118 (North Dorchester area)",,"Web design: 2 years (Required).Continually update copy, photography, page design, navigation, and overall UI of TRC’s Wordpress website in collaboration with…"
111,newMixed Signal Electronic Design Engineer,Expo Experts,"Boston, MA",,"Our hiring managers are looking for Mixed Signal Design Engineers.*.Meet them at The Boston Engineering, Technology, and Security Clearance **Virtual Hiring…"
112,Game Designer,Tilting Point,"Remote in Boston, MA",,Experience championing design decisions to leadership and stakeholders.Develop and own a feature or major gameplay design from inception through release.
113,Design for Additive Manufacturing Applications Engineer,Fortify,"Boston, MA",,Advise the Applications Engineering team on field-driven design and identify key areas of design optimization across Fortify's markets and applications.
114,Natural Gas Design Engineer,The DDS Companies,"Boston, MA",,"Minimum of 2-3 years related experience in natural gas utility design and drafting.Ability to interact with colleagues, senior engineers, project managers and…"
115,Front-End Developer,Azurity Pharmaceuticals,"Boston, MA",,Developing concepts and designs (interaction and visual design) for an excellent customer experience.Supervising the realization and implementation of designs.
116,Design and Engineering Summer Teacher,The Advent School,"Boston, MA 02108 (Beacon Hill area)",,Co-design and implement a two week engineering and design curriculum with an emphasis on guiding students through the design process.
117,Staff Engineer (Design),McMahon Associates,"Boston, MA 02108 (Back Bay-Beacon Hill area)",,"Complete engineering analyses and designs.Use AutoCAD 3D Civil, Microstation and other computer assisted engineering and design software/equipment to prepare…"
118,Full Stack JavaScript Developer,Synterex,"Remote in Boston, MA",,Work alongside graphic designers for web design features.Synterex is seeking an experienced Full Stack JavaScript Developer to deliver on our technology vision…
119,Project Engineer (Transportation - Design),McMahon Associates,"Boston, MA 02108 (Back Bay-Beacon Hill area)+1 location",,Use computer assisted engineering and design software and equipment to prepare engineering and design documents as necessary.Prepare and sit for P.E.
120,Sr. Design System Engineer I,HashiCorp,"Remote in Boston, MA",,Build relationships with engineers and designers who are adopters of the design system.Serve as a resource for other design and engineering teams on the best…
121,Front-End Dev/Graphic Designer,Overdrive Interactive,"Boston, MA",,"A degree in design or related field.Passion for clean design, knowledge of typography and color theory.Partner with internal teams including Creative, Account…"
122,Technology Design Group Engineer,Vanderweil,"Boston, MA 02210 (South Boston area)",,"Lead technology design projects with architectural project team and direct client contact to design, specify, plan and integrate security systems for corporate,…"
123,Software Engineer / Full Stack Developer,TechIntelli Solutions Inc,"Boston, MA 02118 (South Boston area)",,"Understanding of fundamental design principles behind a scalable application.Experience with responsive design applications (e.g., Material Design)."
124,"Principal Front-End Engineer, Design Systems",PathAI,"Remote in Boston, MA",,"Aesthetic. Your main tool may be code, but you should have a keen design eye and an ability to make strong design decisions in a pinch."
125,Design Verification Engineer (Boston),Lightmatter,"Hybrid remote in Boston, MA 02109",,"Ability to work with diverse teams of engineers and scientists.Work with architects, DV engineers, designers, and machine-learning scientists to define…"
126,Hiring Full Stack Developer | Python | US Citizens | Boston...,"TechIntelli Solutions, Inc.","Boston, MA 02108 (Beacon Hill area)",,"Understanding of fundamental design principles behind a scalable application.Experience with responsive design applications (e.g., Material Design)."
127,"Field Support & Design Engineer, Lighting",ZIO,"Boston, MA 02101",,At least 1-year experience in systems integration in AV & control design.We’re looking for a Lighting System Field Support Engineer professional that will be…
128,Lead Product Designer (Mobile Banking App),Recruiting From Scratch,"Remote in Boston, MA 02109",,"Our client is looking for an experienced design leader who can lead the product, design, and UX strategy.They're looking for someone to roll up their sleeves,…"
129,RTL Design Engineer,Lightelligence,"Hybrid remote in Boston, MA 02210",,"Work with DV team to fully exercise design state space.Collaborate with architects, designers, and software engineers to define and implement hardware…"
130,Full-stack developer,Experfy Inc,"Boston, MA",,Working alongside graphic designers for web design features.Experience working with graphic designers and converting designs to visual elements.
131,Physical Design CAD Engineer,Lightmatter,"Hybrid remote in Boston, MA",,Work with chip design teams to implement and customize design flows.It will include working in collaboration with design teams to implement and customize…
132,iOS Audio/Video Engineer at Interactive Music App,Recruiting From Scratch,"Remote in Boston, MA 02109",,"Collaborate with a small, tight knit team to develop a modern consumer mobile app.Create a realtime, interactive mobile music experience with video streaming,…"
133,"Head of Engineering, Cryptography (Cryptography Startup)",Recruiting From Scratch,"Remote in Boston, MA 02109",,Typical responsibilities include managing the design of C++ software products that leverage homomorphic encryption technology to solve our customers’ emerging…
134,Senior Project Engineer (Design),McMahon Associates,"Boston, MA 02108 (Back Bay-Beacon Hill area)",,Use computer assisted engineering and design software and equipment to prepare engineering and design documents as necessary.This is a full-time position.
135,Principal Analog Mixed Signal Design Lead,Analog Photonics,"Boston, MA 02210 (South Boston area)",,Deep knowledge in analog circuit design;Experience with Cadence Virtuoso design environments;Demonstrated track record of successful silicon designs;
136,Senior Project Engineer (Design),McMahon Associates,"Boston, MA 02108 (Back Bay-Beacon Hill area)",,Use computer assisted engineering and design software and equipment to prepare engineering and design documents as necessary.This is a full-time position.
137,Electrical Designer - Data Center Team,Harley Ellis Devereaux,"Boston, MA 02110 (Central area)",,Level 3 Electrical Engineer shall have a working knowledge of primary sectors of design including:Primary responsibilities include providing for the design and…
138,Full-stack developer,Experfy Inc,"Boston, MA",,Working alongside graphic designers for web design features.Experience working with graphic designers and converting designs to visual elements.
139,UI/UX Designer / Developer,Experfy Inc,"Boston, MA",,"Showcases your experience, storytelling and design presentation skills.Approach design challenges with curiosity and a willingness to learn."
140,Senior Email Developer,Plymouth Rock Assurance,"Boston, MA 02111 (Leather District area)",,"Thorough understanding of email principles (design, build, and segmentation) and email best practices (deliverability, A/B testing, dynamic content, campaign…"
