,title,company,location,salary,summary
41,Design Engineer (Mechanical),Dynatech Tools and Devices,"Bengaluru, Karnataka","₹2,14,075 - ₹6,00,000 a year","MS Excel and MS Office.Job Types: Full-time, Regular / Permanent.Bengaluru - 562129, Karnataka: Reliably commute or planning to relocate before starting work …"
42,newDesign and CAD Engineer,Marutee Design and Engineering,"Bengaluru, Karnataka",, Responsible for preparing and presenting mechanical designs at design reviews along with support design teams.
43,newPCB Design Engineer,CoiNel Technology Solutions,"Bengaluru, Karnataka",,Experience in tracing high-speed digital signal circuits.Experience in tracing low-voltage analog circuits.Experience in OrCAD 16.3 and above.
44,newDesign Engineer- Inventor Fixture,Acebrain Technology,"Bengaluru, Karnataka",,Should have 2 to 5 years of experience in designing of fixture.Hands on experience in inventor.
45,newPCB Design Engineer,CoiNel Technology Solutions,"Bengaluru, Karnataka",,Experience in tracing high-speed digital signal circuits.Experience in tracing low-voltage analog circuits.Experience in OrCAD 16.3 and above.
46,newDesign Engineer- Inventor Fixture,Acebrain Technology,"Bengaluru, Karnataka",,Should have 2 to 5 years of experience in designing of fixture.Hands on experience in inventor.
47,newVLSI Physical Design Planning-Vlsi Engineer,Wipro Limited,"Bengaluru, Karnataka",,"Requires extensive knowledge of at least one design area.Responsible for the circuit design, circuit debugging, Design entry using HDL, Integration, Simulation…"
48,newTest Engineer,Wipro Limited,"Bengaluru, Karnataka",,To design and execute the automation framework and reporting.Understanding the test requirements and test case design of theproduct.
49,newCAD Specialist I,AECOM,"Hybrid remote in Bengaluru, Karnataka",,"Performs routine applications, scale and edit assignments involving the use of computer aided design and drafting equipment and other graphics software (e.g.…"
50,newAssociate Engineer- CAB Interiors,Volvo Group,"Bengaluru, Karnataka",,Basic knowledge of sheet metal design and development is preferred.Interior Living Group is a design team within Cabin Engineering Department of Vehicle…
51,Fuel cell component Design Engineer / Thermotechnology (M/PJ...,Bosch Group,"Bengaluru, Karnataka",,Perform design calculations and tolerance analysis.Independent handling of design activities & requirement handling.Hydrogen fuel cell stack development.
52,System Design Engineer- Driver Visibility,Volvo Group,"Bengaluru, Karnataka",,Documenting of Logical design & related signals and requirements in system engineering tool.Documenting of Logical design & related signals and requirements in…
53,newDesign engineer professional,BT,"Bengaluru, Karnataka",,Be familiar with standard design notations (such as UML) so that they are able to clearly articulate their designs.Develop Java code for customer requirements.
54,newLogic Design Engineer - Pervasive,IBM,"Bengaluru, Karnataka",,"3 to 10 years in the architecture and design of test infrastructure logic development, Self Boot engine,Secure boot and Power management Logic design areas ."
55,Junior OHE Design Engineer (f/m/d),Deutsche Bahn AG,"Bengaluru, Karnataka",,To understand the inter disciplinary design requirement and modify the OHE designs in line with all disciplines.Hands on experience in Auto CAD.
56,OEP K BIW Design Engineer,Mercedes-Benz Research and Development India...,"Bengaluru, Karnataka",,0-3 years in Engineering Service Industry.Experience in Body Shop Fixture Design 3D/2D.1.Knowledge on Body Shop Fixture Design.
57,newINSTITCH CAD ENGINEER- CATIA,TYZER Technologies Pvt.Ltd.,"Bengaluru, Karnataka","₹3,50,000 - ₹5,00,000 a year",Assist with sewing machine concept generation and design development.Assist in Fixture Design as needed and assist in product design feasibility assessment.
58,newPrinted Circuit Board Design Engineer,Datashrubs Solutions,"Bengaluru, Karnataka",,"Very good knowledge of relevant IPC design standards for Library creation, PCB design and Schematic Entry.Knowledge and understanding of thermal impact for the…"
59,newSystem Design Engineer - Telecom,Alstom,"Bengaluru, Karnataka",,Participate in the design workshops with customer and work towards getting approval as per the project key milestones.Accurate and On Time Reporting.
60,eMachine Design Engineer,Tata Elxsi,"Bengaluru, Karnataka",,"Winding former design and winding head design for hairpin and form wound machines.Winding design (wire wound and hairpin) and termination technologies, winding…"
61,Solar PV Design Engineer,Offload Process Private Limited,"Outer Ring Road, Karnataka",,"Overall electrical design of solar projects including calculations, modelling.Understanding of relevant standards for the design of solar PV."
62,Manager Mechanical Design,Mahindra & Mahindra Ltd.,"Bengaluru, Karnataka",,"BE Mechanical Engineering with 7+ years of design and development experience.Manage system, subsystem and component level design requirements through cross…"
