,title,company,location,salary,summary
13,Design Engineer,KPG Psomas,"Hybrid remote in Seattle, WA 98121",,Field visits during design process and project support during construction.Set-up and draft construction plans for roadway and utility design using AutoCAD…
14,Test Design Engineer (All Levels),Blue Origin,"Seattle, WA",,"You will work closely with design engineers to identify test requirements, with operations engineers to incorporate tests into the appropriate test stands, and…"
15,"Product Design Engineer, Soft Goods",Oculus,"Seattle, WA 98109 (South Lake Union area)+3 locations",,Serve as a resident expert in soft goods design engineering and design for soft goods manufacturing processes.Mandarin and/or Cantonese language skills.
16,Design Engineer,ACCO Engineered Systems,"Seattle, WA 98108 (Industrial District area)",,Excellent understanding of engineering and HVAC design fundamentals.Responsible for the quality of HVAC design drawings and models.
17,"Design Technologist, Dev Tools, Shopping Design Tools Team",Amazon.com Services LLC,"Seattle, WA",,"Rapidly build and iterate on functional prototypes that express design intent, illustrate key pieces of functionality, and inform product and feature decisions…"
18,3D Toy and Game Designer,Funko,"Seattle, WA 98105 (Ravenna - U District area)",,"3D print and create functional physical prototypes for design review and playtesting.This job requires daily interaction with Product Designers, Sculptors,…"
19,"Senior People Business Partner - Product, Design, Engineerin...",Outreach,"Seattle, WA",,"The successful candidate will be instrumental in partnering with the business leaders in the design and execution of their organizational goals, including…"
20,Design Engineer,Lund Opsahl,"Seattle, WA 98134 (Industrial District area)",,"Activities include maintaining strong communications with clients and team members, mentoring less experienced engineers, site visits, writing reports, and…"
21,STRUCTURAL DESIGN ENGINEER,Tucana Engineering,"Seattle, WA 98108 (Georgetown area)",,Attend design reviews and customer discussions.Use engineering analysis to proof design structure concepts.Minimum of 5 years of structural design experience…
22,newStructural Design Engineer I - New Glenn,Blue Origin,"Seattle, WA+4 locations",,Strong mechanical design and integration skills using 3D CAD software.Awareness of composite and metallic design and analysis matters.
23,Structures Design Engineer II - New Glenn,Blue Origin,"Seattle, WA+1 location",,Structural design of metallic components and assemblies.Strong mechanical design and integration skills using 3D CAD software.
24,Linguistic Engineer,Oculus,"Seattle, WA 98109 (South Lake Union area)",,"You will be responsible for determining language needs, setting the strategic vision for data-based model and product improvements, working with cross…"
25,Freelance PCB Layout Design Engineer,Pensar Development,"Seattle, WA 98104 (Downtown area)",,Independent critical thinking and design skills are required for this position.Circuit board design experience in Cadence Allegro and/or Altium Designer.
