,title,company,location,salary,summary
112,Jr Systems Engineer,Company3/Method Studios,"Hollywood, CA+1 location",,"Ability to understand technical documentation and diagrams for customized workflows.Ability to follow best practices, in house technical documentation and…"
113,Software Engineer - Banking Connections,Square,"Los Angeles, CA",,"So we expanded into software and started building integrated, omnichannel solutions – to help sellers sell online, manage inventory, run a busy kitchen, book…"
114,Stagehand,Live Nation,"Los Angeles, CA",,Focus and lighting adjustments to artist or event specifications.Assist with the technical advance with Artists representatives.
115,DreamWorks TV - Lighter/Compositor,NBCUniversal,"Glendale, CA",,"Perform technical work in support of shot lighting using various production tools.Manage personal asset lighting load, meeting all deadlines of milestones…"
116,"newExperiential, Senior Producer (Live events/Agency background...",MKG Productions,"Los Angeles, CA 90067",,"Has experience working with technical vendors, fabricators, specialists, and artists throughout the country.Lead and manage large and complex projects, teams,…"
117,"Associate, Digital Content",Extreme Group Holdings LLC,"Santa Monica, CA",,"Ability to communicate technical ideas or problems succinctly and understandably to non-technical people, both verbally and in writing."
118,3D Generalist,Outpost,"Remote in Los Angeles, CA",,Participate in creative and technical discussions.Able to share knowledge and techniques with other artists.Clear communication within the 3D/2D team in order…
119,newCapture Tech,Activision,"Santa Monica, CA",,Strong technical and troubleshooting skills.Be an expert on the technical side of builds and getting kits setup and ready for a shoot.
120,Retake Director - HouseBroken,Bento Box Entertainment,"North Hollywood, CA",,Review assets shipped to animation studio to determine technical kick-backs.Must be able to effectively read x-sheets or timing charts and redline artist…
121,Representative I - Client Services,Live Nation,"West Hollywood, CA 90069 (West Hollywood area)",,Maintain excellent relations between TicketWeb and its clients including telephone and e-mail support to resolve account and technical issues.
122,Public Programs Specialist,"J. Paul Getty Trust, The","Los Angeles, CA 90049 (Brentwood area)",,"Cultivates relationships with multidisciplinary local, national and international artists and entities to generate programming ideas and series."
123,Environmental Planner 1,HDR,"Long Beach, CA+1 location",,"Working under the supervision of an Environmental Planner 2 or Senior Environmental Planner, this position will be responsible for research and preparation of…"
124,Merchandise Graphic Designer,Premier Lacrosse League,"El Segundo, CA",,Prior technical apparel design experience.A robust graphic design portfolio and prior experience designing into apparel and guiding the process from concept to…
125,"Head of Content Programming and Production , Amp",Amazon Media Venture LLC,"Culver City, CA",,"Experience working with high level, managed service artists/talent partners.5+ years of experience working directly with artists, talent, or creators."
126,"Imaging Producer/Sound Engineer, Music Programming - TikTok...",SiriusXM,"Los Angeles, CA 90048 (Carthay area)",,"Comfortable working with talent, artists and high profile individuals.Work with Programmers to create and execute creative & innovative broadcast imaging for a…"
127,Event Manager,Los Angeles Football Club,"Los Angeles, CA",,"Oversee the load in and load out of the show from artists, vendors and all that apply.Responsible for advancing all technical event details for shows and…"
128,Adjunct Professor of Business Communication,USC,"Los Angeles, CA",,"For example, a full-time freelance artist, a lawyer employed full-time at a firm, a pharmacist employed full-time by a pharmacy, or a consultant/entrepreneur…"
129,Jr Systems Engineer,Company3/Method Studios,"Hollywood, CA+1 location",,"Ability to understand technical documentation and diagrams for customized workflows.Ability to follow best practices, in house technical documentation and…"
130,Associate Artist - 3D (Contract),Blizzard Entertainment,"Santa Monica, CA 90405",,"The Associate Artist- 3D Motion graphics role provides creative and technical support services to all engaged departments, Marketing, PR, PMG, and development…"
131,Animation Producer,The Third Floor,"Los Angeles, CA 90036 (Mid Wilshire area)+3 locations",,Good technical understanding of the animation pipeline as well as experience with client interaction.This position will be working closely with the assigned…
132,Production Artist - Apparel,Torrid,"Industry, CA 91748",,"Apply technical expertise as needed relative to scaling, graphic and print file color separation, repeating all over textile artwork and cleaning artwork files."
133,UI Software Engineer - C++ (Star Wars FPS Team),Electronic Arts,"Remote in Los Angeles, CA+2 locations",,Work closely with designers and artists to gather requirements and develop features.You'll report to the project Technical Director and help us deliver a great…
134,Line Producer - Development,Disney Television Animation,"Glendale, CA (Glendale area)",,"Proven ability to evaluate the creative talent of individual artists and production companies, including evaluating art work, digital media, and technical…"
135,Show Director (Casual-Temporary); Disney Live Entertainment,Walt Disney Imagineering,"Anaheim, CA (Anaheim Resort area)",,"Demonstrated knowledge of creative writing, understanding of the craft of stage performance, musical theater, immersive experiences, atmosphere entertainment…"
136,Character FX Artist,Blur,"Culver City, CA 90232+1 location",,Blur Character FX artists are also asked to share knowledge and assist with the training and mentoring of junior artists.
137,CG Generalist,SKYDANCE,"Los Angeles, CA 90036 (Mid Wilshire area)",,Strong technical knowledge of various aspects of CG.Able to work autonomously in a fast-paced environment to deliver consistently high-quality work and…
138,Software Engineer - Live Content Generalist (Apex Legends),Electronic Arts,"Los Angeles, CA+2 locations",,"Manage internal and external partnerships through challenging technical integrations.Liaison for technical task planning, estimation and road mapping with…"
139,Production Manager,Live Nation,"Los Angeles, CA",,Advance technical details for shows/events.Ensure positive and creative environment for management team.Assist in maintaining department manuals and training…
140,Technical Support Specialist,GPL Technologies,"Los Angeles, CA 90015 (Westlake area)",,Act as front-line technical support for Artists including licensing.Excellent communication skills and ability working with various levels of technical…
141,Data Engineer,AEG Worldwide,"Remote in Los Angeles, CA",,"BA/BS Degree (4-year) in Computer Science, Engineering, or a related technical area.The Data Engineer is responsible for maintaining the data warehouse used by…"
142,Sr. Artist & Promoter Relations Manager,Live Nation,"West Hollywood, CA 90069 (West Hollywood area)",,The Sr. Artist & Promoter Relations Manager is the face of Ticketmaster Music to the artist community and plays a critical role in delivering exceptional tour…
143,Graphic Designer,Second Order Effects,"El Segundo, CA",,"An interest in collaborating with engineers, project managers, and executives in a highly technical space.Our ideal candidate is an artist / designer who also…"
144,Senior Build & Development Pipeline Engineer,Netflix,"Los Angeles, CA",,Skilled at designing technical systems that balance complexity with elegance.Coding is just as creative as other roles at Night School.
145,newASSOCIATE DIRECTOR OF PRODUCTION,Los Angeles Chamber Orchestra,"Los Angeles, CA 90014 (Downtown area)",,"Comfortable with high profile artists.Serve as a point of contact for all technical, audiovisual, and multimedia production vendors.Ability to lift 50 lbs."
146,"Art Director, Nike Virtual Studios (NYC or LA)",Nike,"Los Angeles, CA",,Establish creative and technical standards to determine the best tools and techniques for our team.You’re a conceptual storyteller who has a strong point of…
147,VFX Coordinator - Los Angeles,Company3/Method Studios,"Santa Monica, CA",,"VFX coordinators support their assigned Producers by creating daily artist task lists,.Work closely with artists to assure tasks are completed/ready for…"
148,Creative Digital Artist,Tesla,"Hawthorne, CA 90250",,"Solid artistic and technical knowledge in Unreal Engine.Creative Digital Artist / Unreal Generalist, Tesla LA Design Studio."
149,Social Media & Communications Strategist,Live Nation,"Beverly Hills, CA 90210",,"Play an integral part in Live Nation’s Corporate Communications team, helping to craft internal and external messaging."
